Datum,Year,Street,RainDur,T,T_max_h1,p,StrGlo
2018-03-26T00:00+0100,2018,Zch_Stampfenbachstrasse,96.37,8.04,10.23,962.59,72.67
2018-03-27T00:00+0100,2018,Zch_Stampfenbachstrasse,527.78,7.06,10.11,963.94,147.12
2018-03-28T00:00+0100,2018,Zch_Stampfenbachstrasse,740.01,9.52,12.12,957.6,76.9
2018-03-29T00:00+0100,2018,Zch_Stampfenbachstrasse,418.08,6.69,8.55,957.67,78.38
2018-03-30T00:00+0100,2018,Zch_Stampfenbachstrasse,209.43,6.08,14.42,952.17,150.6
2018-03-31T00:00+0100,2018,Zch_Stampfenbachstrasse,731.8,4.95,6.81,950.92,58.11
2018-04-01T00:00+0100,2018,Zch_Stampfenbachstrasse,125.71,6.18,8.07,961.15,102.45
2018-04-02T00:00+0100,2018,Zch_Stampfenbachstrasse,1.03,8.62,14.28,959.97,191.73
2018-04-03T00:00+0100,2018,Zch_Stampfenbachstrasse,3.38,13.72,18.94,956.55,169.86
2018-04-04T00:00+0100,2018,Zch_Stampfenbachstrasse,165.71,11.56,20.82,956.84,154.34
2018-04-05T00:00+0100,2018,Zch_Stampfenbachstrasse,25.8,10.2,13.7,965.23,173.12
2018-04-06T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,10.91,17.08,966.93,255.4
2018-04-07T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.35,22.09,962.21,251.8
2018-04-08T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.42,23.25,957.24,225.18
2018-04-09T00:00+0100,2018,Zch_Stampfenbachstrasse,0.6,15.68,19.57,954.45,143.24
2018-04-10T00:00+0100,2018,Zch_Stampfenbachstrasse,18.85,12.42,18.02,953.94,209.02
2018-04-11T00:00+0100,2018,Zch_Stampfenbachstrasse,76.7,12.85,19.13,953.34,241.07
2018-04-12T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.09,18.94,949.42,209.47
2018-04-13T00:00+0100,2018,Zch_Stampfenbachstrasse,34.17,13.15,16.1,959.18,172.07
2018-04-14T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,13.95,19.25,967.07,232.1
2018-04-15T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.33,18.37,962.38,153.73
2018-04-16T00:00+0100,2018,Zch_Stampfenbachstrasse,277.43,13.55,15.18,965.26,113.9
2018-04-17T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.7,21.58,973.48,257.88
2018-04-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.89,23.81,976.99,283.45
2018-04-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,18.81,25.27,975.66,278.25
2018-04-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.55,26.52,972.51,263.23
2018-04-21T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.34,26.76,969.13,280.65
2018-04-22T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.68,27.04,966.1,278.76
2018-04-23T00:00+0100,2018,Zch_Stampfenbachstrasse,81.95,18.0,22.67,967.67,161.09
2018-04-24T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.86,23.29,968.1,279.15
2018-04-25T00:00+0100,2018,Zch_Stampfenbachstrasse,1.3,18.65,23.52,964.7,268.05
2018-04-26T00:00+0100,2018,Zch_Stampfenbachstrasse,0.08,13.24,14.91,968.29,81.73
2018-04-27T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.0,23.01,961.64,299.57
2018-04-28T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.45,21.74,961.25,253.11
2018-04-29T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.34,25.81,954.51,267.31
2018-04-30T00:00+0100,2018,Zch_Stampfenbachstrasse,393.92,12.94,15.94,957.24,195.49
2018-05-01T00:00+0100,2018,Zch_Stampfenbachstrasse,372.35,10.53,12.71,962.41,115.07
2018-05-02T00:00+0100,2018,Zch_Stampfenbachstrasse,7.88,12.19,14.3,960.59,113.21
2018-05-03T00:00+0100,2018,Zch_Stampfenbachstrasse,2.98,14.12,17.09,962.32,111.13
2018-05-04T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.48,18.98,964.34,130.85
2018-05-05T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.14,23.56,966.58,269.55
2018-05-06T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,18.88,24.66,967.78,239.9
2018-05-07T00:00+0100,2018,Zch_Stampfenbachstrasse,12.38,18.67,24.16,964.52,308.62
2018-05-08T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.97,25.36,958.88,303.41
2018-05-09T00:00+0100,2018,Zch_Stampfenbachstrasse,25.7,18.54,23.52,956.68,265.28
2018-05-10T00:00+0100,2018,Zch_Stampfenbachstrasse,353.62,13.85,16.92,963.25,39.14
2018-05-11T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.14,21.55,966.67,315.88
2018-05-12T00:00+0100,2018,Zch_Stampfenbachstrasse,2.92,19.54,24.92,962.76,276.65
2018-05-13T00:00+0100,2018,Zch_Stampfenbachstrasse,46.1,13.96,16.99,960.0,162.36
2018-05-14T00:00+0100,2018,Zch_Stampfenbachstrasse,264.6,11.54,14.31,959.45,90.93
2018-05-15T00:00+0100,2018,Zch_Stampfenbachstrasse,347.42,12.02,14.27,962.07,81.45
2018-05-16T00:00+0100,2018,Zch_Stampfenbachstrasse,496.63,12.0,13.56,964.67,71.92
2018-05-17T00:00+0100,2018,Zch_Stampfenbachstrasse,280.55,12.79,15.35,967.44,92.7
2018-05-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.03,21.09,967.8,272.22
2018-05-19T00:00+0100,2018,Zch_Stampfenbachstrasse,3.23,15.68,20.34,967.45,242.2
2018-05-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.35,18.63,966.65,155.67
2018-05-21T00:00+0100,2018,Zch_Stampfenbachstrasse,15.82,17.47,23.49,963.03,277.95
2018-05-22T00:00+0100,2018,Zch_Stampfenbachstrasse,249.22,18.15,24.1,962.09,268.27
2018-05-23T00:00+0100,2018,Zch_Stampfenbachstrasse,178.52,17.6,22.07,966.39,211.05
2018-05-24T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.37,24.07,967.44,293.95
2018-05-25T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.99,26.27,967.18,322.11
2018-05-26T00:00+0100,2018,Zch_Stampfenbachstrasse,8.1,22.37,27.59,968.61,289.72
2018-05-27T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.74,26.78,967.55,271.7
2018-05-28T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.53,28.22,965.29,309.59
2018-05-29T00:00+0100,2018,Zch_Stampfenbachstrasse,130.45,20.4,23.96,964.94,176.72
2018-05-30T00:00+0100,2018,Zch_Stampfenbachstrasse,77.7,21.15,28.0,964.07,302.19
2018-05-31T00:00+0100,2018,Zch_Stampfenbachstrasse,83.28,20.05,25.31,965.2,261.01
2018-06-01T00:00+0100,2018,Zch_Stampfenbachstrasse,59.92,19.63,25.09,969.05,286.54
2018-06-02T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.02,25.79,968.45,320.43
2018-06-03T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.14,26.62,965.42,263.85
2018-06-04T00:00+0100,2018,Zch_Stampfenbachstrasse,212.92,21.23,27.16,960.48,255.75
2018-06-05T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.66,27.02,960.0,292.34
2018-06-06T00:00+0100,2018,Zch_Stampfenbachstrasse,41.03,22.26,26.09,961.92,264.94
2018-06-07T00:00+0100,2018,Zch_Stampfenbachstrasse,1.65,21.12,24.89,964.86,214.8
2018-06-08T00:00+0100,2018,Zch_Stampfenbachstrasse,320.52,20.17,25.14,962.53,174.38
2018-06-09T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.92,27.15,962.79,297.7
2018-06-10T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.77,27.99,962.34,314.02
2018-06-11T00:00+0100,2018,Zch_Stampfenbachstrasse,211.85,20.91,23.72,960.57,122.18
2018-06-12T00:00+0100,2018,Zch_Stampfenbachstrasse,303.95,18.64,20.69,959.63,148.18
2018-06-13T00:00+0100,2018,Zch_Stampfenbachstrasse,313.36,14.53,16.43,962.86,64.23
2018-06-14T00:00+0100,2018,Zch_Stampfenbachstrasse,39.17,16.43,20.57,965.71,262.73
2018-06-15T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,18.93,23.28,965.84,311.06
2018-06-16T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.69,25.29,965.44,341.45
2018-06-17T00:00+0100,2018,Zch_Stampfenbachstrasse,5.37,20.44,22.99,968.41,165.64
2018-06-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.88,24.53,972.06,271.9
2018-06-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.09,26.71,973.47,349.69
2018-06-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.09,29.44,969.91,349.45
2018-06-21T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.26,28.66,967.34,278.66
2018-06-22T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.39,21.29,973.07,316.14
2018-06-23T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.4,21.97,973.02,353.51
2018-06-24T00:00+0100,2018,Zch_Stampfenbachstrasse,1.33,17.87,21.88,969.78,219.23
2018-06-25T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,18.81,22.47,970.76,271.83
2018-06-26T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.98,24.71,971.31,336.21
2018-06-27T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.83,25.04,969.51,318.33
2018-06-28T00:00+0100,2018,Zch_Stampfenbachstrasse,39.48,18.64,22.36,967.34,274.06
2018-06-29T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.94,25.0,964.64,190.12
2018-06-30T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.25,29.9,962.65,337.46
2018-07-01T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.79,28.48,962.62,343.4
2018-07-02T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.93,29.61,962.9,319.51
2018-07-03T00:00+0100,2018,Zch_Stampfenbachstrasse,176.5,21.61,23.96,966.32,152.98
2018-07-04T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.96,29.2,965.84,311.48
2018-07-05T00:00+0100,2018,Zch_Stampfenbachstrasse,357.25,19.15,21.64,965.74,100.23
2018-07-06T00:00+0100,2018,Zch_Stampfenbachstrasse,275.9,18.0,20.36,969.59,97.53
2018-07-07T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.18,25.56,971.8,311.04
2018-07-08T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.73,27.15,970.41,304.11
2018-07-09T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.23,27.46,968.6,339.83
2018-07-10T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.25,24.47,966.03,211.17
2018-07-11T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.04,22.76,966.1,262.74
2018-07-12T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.57,25.8,966.95,343.13
2018-07-13T00:00+0100,2018,Zch_Stampfenbachstrasse,1.95,23.15,28.47,968.45,335.83
2018-07-14T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.79,29.32,967.48,283.25
2018-07-15T00:00+0100,2018,Zch_Stampfenbachstrasse,29.08,23.29,29.51,965.85,283.6
2018-07-16T00:00+0100,2018,Zch_Stampfenbachstrasse,52.75,22.55,28.11,963.44,321.71
2018-07-17T00:00+0100,2018,Zch_Stampfenbachstrasse,49.8,21.71,27.26,966.34,259.17
2018-07-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.48,29.34,966.61,334.14
2018-07-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.92,29.95,965.56,324.7
2018-07-20T00:00+0100,2018,Zch_Stampfenbachstrasse,78.68,23.97,29.61,963.77,220.81
2018-07-21T00:00+0100,2018,Zch_Stampfenbachstrasse,66.43,20.16,21.79,963.64,111.83
2018-07-22T00:00+0100,2018,Zch_Stampfenbachstrasse,38.22,20.53,23.13,965.07,176.43
2018-07-23T00:00+0100,2018,Zch_Stampfenbachstrasse,0.08,22.02,26.09,966.88,228.87
2018-07-24T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.74,30.15,964.19,321.67
2018-07-25T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,26.41,31.35,964.73,322.36
2018-07-26T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,26.67,31.38,964.15,324.57
2018-07-27T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,26.54,31.71,962.38,321.93
2018-07-28T00:00+0100,2018,Zch_Stampfenbachstrasse,132.1,22.34,23.87,963.38,108.18
2018-07-29T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.71,30.57,965.28,314.62
2018-07-30T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,27.05,32.72,966.18,314.03
2018-07-31T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,28.25,34.5,966.55,313.07
2018-08-01T00:00+0100,2018,Zch_Stampfenbachstrasse,31.97,26.83,33.47,968.16,256.07
2018-08-02T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,25.61,30.47,970.66,289.13
2018-08-03T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,27.87,32.84,968.57,293.06
2018-08-04T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,28.68,33.4,967.38,285.12
2018-08-05T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,28.47,33.27,967.28,271.81
2018-08-06T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,27.76,33.38,965.85,262.63
2018-08-07T00:00+0100,2018,Zch_Stampfenbachstrasse,0.17,27.15,31.77,964.07,214.54
2018-08-08T00:00+0100,2018,Zch_Stampfenbachstrasse,127.18,25.3,30.03,964.93,194.79
2018-08-09T00:00+0100,2018,Zch_Stampfenbachstrasse,173.52,23.48,31.23,965.66,243.7
2018-08-10T00:00+0100,2018,Zch_Stampfenbachstrasse,63.48,20.04,22.76,973.33,202.02
2018-08-11T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.66,25.02,972.95,270.04
2018-08-12T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.67,29.36,966.4,297.17
2018-08-13T00:00+0100,2018,Zch_Stampfenbachstrasse,173.27,21.65,24.77,962.44,149.75
2018-08-14T00:00+0100,2018,Zch_Stampfenbachstrasse,102.7,20.28,23.52,966.47,192.71
2018-08-15T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.85,26.29,969.7,267.16
2018-08-16T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.96,28.43,966.31,285.24
2018-08-17T00:00+0100,2018,Zch_Stampfenbachstrasse,50.03,22.39,29.12,966.4,214.04
2018-08-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.28,25.9,970.6,180.91
2018-08-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,23.96,28.55,970.54,263.05
2018-08-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.87,29.25,969.22,269.71
2018-08-21T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,24.79,29.97,968.34,263.59
2018-08-22T00:00+0100,2018,Zch_Stampfenbachstrasse,87.87,25.55,31.04,966.98,262.02
2018-08-23T00:00+0100,2018,Zch_Stampfenbachstrasse,180.77,23.63,29.62,965.15,221.61
2018-08-24T00:00+0100,2018,Zch_Stampfenbachstrasse,264.33,19.72,23.96,964.67,140.94
2018-08-25T00:00+0100,2018,Zch_Stampfenbachstrasse,186.28,15.3,17.59,965.14,46.14
2018-08-26T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.57,18.78,967.06,241.65
2018-08-27T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.81,24.88,966.81,211.93
2018-08-28T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,22.3,27.03,967.8,246.48
2018-08-29T00:00+0100,2018,Zch_Stampfenbachstrasse,231.85,20.93,27.72,965.87,186.6
2018-08-30T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.85,19.31,970.03,110.58
2018-08-31T00:00+0100,2018,Zch_Stampfenbachstrasse,507.73,15.17,16.98,968.84,35.08
2018-09-01T00:00+0100,2018,Zch_Stampfenbachstrasse,238.85,13.99,15.17,971.79,35.2
2018-09-02T00:00+0100,2018,Zch_Stampfenbachstrasse,1.82,14.63,17.0,969.81,99.3
2018-09-03T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.63,19.67,966.1,99.25
2018-09-04T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,18.97,23.06,965.87,220.3
2018-09-05T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.91,25.28,965.86,241.57
2018-09-06T00:00+0100,2018,Zch_Stampfenbachstrasse,33.25,19.94,24.0,963.04,183.48
2018-09-07T00:00+0100,2018,Zch_Stampfenbachstrasse,143.65,18.82,21.64,965.89,132.23
2018-09-08T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,18.96,23.82,970.03,223.29
2018-09-09T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.68,26.15,971.33,238.01
2018-09-10T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.82,26.75,973.29,216.29
2018-09-11T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.73,28.07,974.71,229.41
2018-09-12T00:00+0100,2018,Zch_Stampfenbachstrasse,55.1,22.59,29.11,971.61,219.18
2018-09-13T00:00+0100,2018,Zch_Stampfenbachstrasse,477.42,20.59,26.46,968.35,200.98
2018-09-14T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.39,22.9,969.3,168.01
2018-09-15T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,19.06,21.93,972.73,186.51
2018-09-16T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.94,22.43,971.79,157.44
2018-09-17T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,20.15,25.71,969.91,214.25
2018-09-18T00:00+0100,2018,Zch_Stampfenbachstrasse,23.02,20.45,25.5,968.32,143.81
2018-09-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.01,26.79,970.73,203.07
2018-09-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,21.57,26.82,969.35,202.03
2018-09-21T00:00+0100,2018,Zch_Stampfenbachstrasse,88.45,19.96,27.48,965.95,125.71
2018-09-22T00:00+0100,2018,Zch_Stampfenbachstrasse,81.92,15.96,19.14,972.24,170.0
2018-09-23T00:00+0100,2018,Zch_Stampfenbachstrasse,208.15,20.77,26.62,966.98,144.92
2018-09-24T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,12.26,14.48,979.56,153.21
2018-09-25T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,11.14,15.66,982.82,210.59
2018-09-26T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,12.18,19.06,982.42,200.38
2018-09-27T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.59,22.98,977.65,196.8
2018-09-28T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.19,22.42,971.2,186.29
2018-09-29T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.38,16.77,971.09,150.69
2018-09-30T00:00+0100,2018,Zch_Stampfenbachstrasse,259.27,14.96,21.42,966.82,175.41
2018-10-01T00:00+0100,2018,Zch_Stampfenbachstrasse,365.08,11.29,13.13,967.24,51.76
2018-10-02T00:00+0100,2018,Zch_Stampfenbachstrasse,3.52,10.63,13.33,973.36,127.76
2018-10-03T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,13.45,16.29,975.56,92.51
2018-10-04T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,13.71,18.6,974.38,175.82
2018-10-05T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.93,21.92,969.84,172.98
2018-10-06T00:00+0100,2018,Zch_Stampfenbachstrasse,0.87,16.52,21.83,963.73,119.23
2018-10-07T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,17.07,21.21,963.9,150.64
2018-10-08T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.0,18.57,968.75,99.18
2018-10-09T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.91,19.16,970.46,97.43
2018-10-10T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.19,21.58,966.08,143.22
2018-10-11T00:00+0100,2018,Zch_Stampfenbachstrasse,26.85,14.87,17.99,964.99,66.21
2018-10-12T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,16.23,22.63,972.52,153.46
2018-10-13T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.79,21.52,970.52,151.7
2018-10-14T00:00+0100,2018,Zch_Stampfenbachstrasse,12.53,15.23,22.2,963.53,151.09
2018-10-15T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,15.82,23.25,963.51,147.49
2018-10-16T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.8,21.3,967.7,137.0
2018-10-17T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.46,20.37,967.68,139.73
2018-10-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,14.63,19.0,967.58,121.03
2018-10-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,12.82,16.2,970.53,91.78
2018-10-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,13.45,16.91,975.83,104.14
2018-10-21T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,11.11,14.93,974.76,73.6
2018-10-22T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,9.41,13.7,975.59,135.94
2018-10-23T00:00+0100,2018,Zch_Stampfenbachstrasse,23.32,10.82,14.51,977.41,104.76
2018-10-24T00:00+0100,2018,Zch_Stampfenbachstrasse,0.33,13.17,15.8,975.18,56.31
2018-10-25T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,13.06,17.91,969.6,125.52
2018-10-26T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,11.61,15.73,961.3,101.63
2018-10-27T00:00+0100,2018,Zch_Stampfenbachstrasse,1212.25,7.15,9.54,956.94,14.19
2018-10-28T00:00+0100,2018,Zch_Stampfenbachstrasse,435.53,3.59,4.67,953.17,10.72
2018-10-29T00:00+0100,2018,Zch_Stampfenbachstrasse,261.67,5.24,8.02,944.77,18.35
2018-10-30T00:00+0100,2018,Zch_Stampfenbachstrasse,275.08,5.91,8.87,949.96,18.49
2018-10-31T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,6.03,9.23,962.32,52.64
2018-11-01T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,9.19,13.64,962.61,94.57
2018-11-02T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,10.14,12.09,970.7,45.62
2018-11-03T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,10.78,12.35,972.47,70.98
2018-11-04T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,9.86,10.4,964.72,25.34
2018-11-05T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,10.17,13.68,958.91,66.85
2018-11-06T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,10.1,13.78,957.94,37.28
2018-11-07T00:00+0100,2018,Zch_Stampfenbachstrasse,37.1,10.52,13.96,962.31,94.45
2018-11-08T00:00+0100,2018,Zch_Stampfenbachstrasse,117.75,11.18,13.05,968.95,62.12
2018-11-09T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,10.17,13.98,964.97,66.8
2018-11-10T00:00+0100,2018,Zch_Stampfenbachstrasse,23.12,9.6,11.74,960.52,58.77
2018-11-11T00:00+0100,2018,Zch_Stampfenbachstrasse,355.48,11.55,14.95,963.68,75.98
2018-11-12T00:00+0100,2018,Zch_Stampfenbachstrasse,9.6,10.77,15.99,968.14,78.08
2018-11-13T00:00+0100,2018,Zch_Stampfenbachstrasse,265.12,9.89,11.17,976.81,13.43
2018-11-14T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,7.93,8.52,977.69,15.15
2018-11-15T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,7.45,8.08,975.16,15.27
2018-11-16T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,5.74,6.7,974.46,13.29
2018-11-17T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,4.71,6.46,972.35,57.17
2018-11-18T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,1.83,2.88,969.22,22.31
2018-11-19T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,1.97,2.73,957.82,11.86
2018-11-20T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,1.51,2.55,954.27,28.41
2018-11-21T00:00+0100,2018,Zch_Stampfenbachstrasse,139.13,1.48,2.36,962.23,14.41
2018-11-22T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,2.31,3.58,967.78,33.18
2018-11-23T00:00+0100,2018,Zch_Stampfenbachstrasse,546.12,2.48,3.33,965.87,19.09
2018-11-24T00:00+0100,2018,Zch_Stampfenbachstrasse,462.9,6.84,10.13,962.87,65.37
2018-11-25T00:00+0100,2018,Zch_Stampfenbachstrasse,366.61,3.26,4.7,957.29,15.42
2018-11-26T00:00+0100,2018,Zch_Stampfenbachstrasse,692.6,3.89,4.58,955.93,9.96
2018-11-27T00:00+0100,2018,Zch_Stampfenbachstrasse,853.43,4.02,4.58,966.75,15.52
2018-11-28T00:00+0100,2018,Zch_Stampfenbachstrasse,20.07,4.09,5.46,972.04,39.75
2018-11-29T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,4.01,6.09,968.71,36.16
2018-11-30T00:00+0100,2018,Zch_Stampfenbachstrasse,438.65,5.47,7.61,965.69,15.99
2018-12-01T00:00+0100,2018,Zch_Stampfenbachstrasse,92.2,7.38,9.38,966.93,57.27
2018-12-02T00:00+0100,2018,Zch_Stampfenbachstrasse,1008.8,8.17,9.23,961.56,10.73
2018-12-03T00:00+0100,2018,Zch_Stampfenbachstrasse,534.2,11.91,13.66,960.73,29.99
2018-12-04T00:00+0100,2018,Zch_Stampfenbachstrasse,515.3,9.41,10.89,969.52,43.93
2018-12-05T00:00+0100,2018,Zch_Stampfenbachstrasse,2.35,7.86,9.28,972.61,22.98
2018-12-06T00:00+0100,2018,Zch_Stampfenbachstrasse,326.6,9.93,11.87,971.0,41.53
2018-12-07T00:00+0100,2018,Zch_Stampfenbachstrasse,175.95,10.76,11.98,965.95,36.49
2018-12-08T00:00+0100,2018,Zch_Stampfenbachstrasse,158.13,7.26,8.29,965.97,26.22
2018-12-09T00:00+0100,2018,Zch_Stampfenbachstrasse,466.11,7.49,9.75,960.5,29.33
2018-12-10T00:00+0100,2018,Zch_Stampfenbachstrasse,217.72,5.32,6.35,971.96,15.2
2018-12-11T00:00+0100,2018,Zch_Stampfenbachstrasse,53.27,3.16,4.9,972.5,51.89
2018-12-12T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,0.45,2.99,969.62,84.09
2018-12-13T00:00+0100,2018,Zch_Stampfenbachstrasse,0.0,0.63,2.3,962.56,63.17
