Datum,Year,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2014-05-10T00:00+0100,2014,Zch_Rosengartenstrasse,25.19,35.16,38.58,53.63,86.87,0.0,12.32,,,,
2014-05-11T00:00+0100,2014,Zch_Rosengartenstrasse,9.49,19.54,17.82,66.64,90.71,0.0,9.19,,,,
2014-05-12T00:00+0100,2014,Zch_Rosengartenstrasse,30.22,35.89,43.0,53.65,74.44,0.0,7.99,,,,
2014-05-13T00:00+0100,2014,Zch_Rosengartenstrasse,53.19,52.29,69.99,43.38,67.07,0.0,9.73,,,,
2014-05-14T00:00+0100,2014,Zch_Rosengartenstrasse,58.3,52.07,73.97,38.83,61.83,0.0,10.58,,,,
2014-05-15T00:00+0100,2014,Zch_Rosengartenstrasse,40.21,47.58,57.12,42.3,76.08,0.0,12.01,,,,
2014-05-16T00:00+0100,2014,Zch_Rosengartenstrasse,27.6,34.19,40.0,53.6,84.1,0.0,13.07,,,,
2014-05-17T00:00+0100,2014,Zch_Rosengartenstrasse,8.32,25.04,19.76,72.14,100.91,0.0,12.79,,,,
2014-05-18T00:00+0100,2014,Zch_Rosengartenstrasse,15.55,45.97,36.5,57.97,105.6,0.0,,,,,
2014-05-19T00:00+0100,2014,Zch_Rosengartenstrasse,43.03,71.48,71.88,49.03,92.19,0.0,,,,,
2014-05-20T00:00+0100,2014,Zch_Rosengartenstrasse,54.25,80.27,85.47,47.58,93.54,0.0,18.53,,,,
2014-05-21T00:00+0100,2014,Zch_Rosengartenstrasse,52.57,70.02,78.76,45.52,97.39,0.0,25.68,,,,
2014-05-22T00:00+0100,2014,Zch_Rosengartenstrasse,33.43,56.73,56.46,55.73,86.75,0.0,36.48,,,,
2014-05-23T00:00+0100,2014,Zch_Rosengartenstrasse,40.12,53.14,59.96,60.76,99.84,0.0,,,,,
2014-05-24T00:00+0100,2014,Zch_Rosengartenstrasse,19.33,41.71,37.31,60.79,86.93,0.0,9.96,,,,
2014-05-25T00:00+0100,2014,Zch_Rosengartenstrasse,7.37,23.86,18.38,77.24,109.82,0.0,11.51,,,,
2014-05-26T00:00+0100,2014,Zch_Rosengartenstrasse,28.02,47.69,47.41,61.64,96.22,0.0,13.58,,,,
2014-05-27T00:00+0100,2014,Zch_Rosengartenstrasse,40.21,47.17,56.9,41.01,55.88,0.0,12.5,,,,
2014-05-28T00:00+0100,2014,Zch_Rosengartenstrasse,37.84,48.92,55.92,41.91,62.56,0.0,13.2,,,,
2014-05-29T00:00+0100,2014,Zch_Rosengartenstrasse,11.74,29.23,24.7,63.47,86.93,0.0,11.68,,,,
2014-05-30T00:00+0100,2014,Zch_Rosengartenstrasse,28.8,36.55,42.2,36.43,79.21,0.0,11.78,,,,
2014-05-31T00:00+0100,2014,Zch_Rosengartenstrasse,21.57,32.13,34.1,49.72,91.53,0.0,13.3,,,,
2014-06-01T00:00+0100,2014,Zch_Rosengartenstrasse,19.22,38.98,35.79,56.29,99.98,0.0,15.06,,,,
2014-06-02T00:00+0100,2014,Zch_Rosengartenstrasse,46.09,51.59,63.92,56.68,96.64,0.0,19.4,,,,
2014-06-03T00:00+0100,2014,Zch_Rosengartenstrasse,38.82,54.5,59.62,61.62,107.91,0.0,21.94,,,,
2014-06-04T00:00+0100,2014,Zch_Rosengartenstrasse,47.32,52.97,65.64,45.23,81.87,0.0,17.89,,,,
2014-06-05T00:00+0100,2014,Zch_Rosengartenstrasse,48.16,51.4,65.5,45.58,82.62,0.0,15.36,,,,
2014-06-06T00:00+0100,2014,Zch_Rosengartenstrasse,35.45,56.01,57.72,48.22,113.72,0.0,18.21,,,,
2014-06-07T00:00+0100,2014,Zch_Rosengartenstrasse,32.91,64.14,59.92,50.84,117.27,0.0,25.53,,,,
2014-06-08T00:00+0100,2014,Zch_Rosengartenstrasse,13.73,50.09,37.2,56.96,121.81,1.0,34.09,,,,
2014-06-09T00:00+0100,2014,Zch_Rosengartenstrasse,15.84,42.64,35.0,71.33,127.05,1.0,34.79,,,,
2014-06-10T00:00+0100,2014,Zch_Rosengartenstrasse,38.81,63.02,64.07,68.54,117.52,0.0,27.43,,,,
2014-06-11T00:00+0100,2014,Zch_Rosengartenstrasse,24.84,48.41,45.23,87.13,128.36,4.0,18.1,,,,
2014-06-12T00:00+0100,2014,Zch_Rosengartenstrasse,24.52,47.86,44.69,79.47,130.13,4.0,25.85,,,,
2014-06-13T00:00+0100,2014,Zch_Rosengartenstrasse,30.3,50.14,50.51,62.58,104.78,0.0,20.37,,,,
2014-06-14T00:00+0100,2014,Zch_Rosengartenstrasse,13.38,26.43,24.55,67.1,88.8,0.0,15.16,,,,
2014-06-15T00:00+0100,2014,Zch_Rosengartenstrasse,7.87,17.95,15.69,77.6,95.22,0.0,11.72,,,,
2014-06-16T00:00+0100,2014,Zch_Rosengartenstrasse,28.58,37.9,42.73,71.3,105.84,0.0,14.58,,,,
2014-06-17T00:00+0100,2014,Zch_Rosengartenstrasse,22.43,33.36,35.43,76.4,99.02,0.0,17.48,,,,
2014-06-18T00:00+0100,2014,Zch_Rosengartenstrasse,25.7,41.44,42.28,78.04,116.26,0.0,17.51,,,,
2014-06-19T00:00+0100,2014,Zch_Rosengartenstrasse,35.28,61.42,60.4,60.98,94.8,0.0,20.27,,,,
2014-06-20T00:00+0100,2014,Zch_Rosengartenstrasse,25.5,47.4,45.23,59.05,79.93,0.0,17.63,,,,
2014-06-21T00:00+0100,2014,Zch_Rosengartenstrasse,13.79,33.91,28.79,65.26,93.19,0.0,13.58,,,,
2014-06-22T00:00+0100,2014,Zch_Rosengartenstrasse,12.54,37.38,29.6,83.06,102.24,0.0,16.67,,,,
2014-06-23T00:00+0100,2014,Zch_Rosengartenstrasse,26.12,50.82,47.52,66.24,99.57,0.0,18.35,,,,
2014-06-24T00:00+0100,2014,Zch_Rosengartenstrasse,31.08,44.17,48.01,62.86,95.76,0.0,12.22,,,,
2014-06-25T00:00+0100,2014,Zch_Rosengartenstrasse,25.12,39.27,40.68,52.82,91.58,0.0,17.88,,,,
2014-06-26T00:00+0100,2014,Zch_Rosengartenstrasse,29.53,53.99,51.91,61.91,93.96,0.0,17.13,,,,
2014-06-27T00:00+0100,2014,Zch_Rosengartenstrasse,36.45,68.06,64.82,59.46,106.97,0.0,22.3,,,,
2014-06-28T00:00+0100,2014,Zch_Rosengartenstrasse,24.36,45.02,43.07,71.33,95.03,0.0,18.57,,,,
2014-06-29T00:00+0100,2014,Zch_Rosengartenstrasse,22.37,35.26,36.37,46.67,85.5,0.0,10.0,,,,
2014-06-30T00:00+0100,2014,Zch_Rosengartenstrasse,51.66,54.27,69.8,31.75,64.0,0.0,12.96,,,,
2014-07-01T00:00+0100,2014,Zch_Rosengartenstrasse,32.09,42.55,47.98,50.24,100.99,0.0,13.55,,,,
2014-07-02T00:00+0100,2014,Zch_Rosengartenstrasse,41.05,58.2,63.35,28.52,53.01,0.0,14.91,,,,
2014-07-03T00:00+0100,2014,Zch_Rosengartenstrasse,42.48,57.6,64.18,34.9,85.14,0.0,15.59,,,,
2014-07-04T00:00+0100,2014,Zch_Rosengartenstrasse,25.13,57.54,50.24,39.55,98.32,0.0,22.68,,,,
2014-07-05T00:00+0100,2014,Zch_Rosengartenstrasse,27.26,47.12,46.5,49.5,70.13,0.0,14.48,,,,
2014-07-06T00:00+0100,2014,Zch_Rosengartenstrasse,14.63,31.25,28.07,51.16,95.0,0.0,15.04,,,,
2014-07-07T00:00+0100,2014,Zch_Rosengartenstrasse,33.03,48.24,51.71,52.69,87.68,0.0,13.37,,,,
2014-07-08T00:00+0100,2014,Zch_Rosengartenstrasse,33.71,41.43,48.69,39.56,59.69,0.0,12.83,,,,
2014-07-09T00:00+0100,2014,Zch_Rosengartenstrasse,43.42,46.27,59.01,31.55,53.45,0.0,15.7,,,,
2014-07-10T00:00+0100,2014,Zch_Rosengartenstrasse,67.89,55.18,83.29,20.98,49.67,0.0,13.42,,,,
2014-07-11T00:00+0100,2014,Zch_Rosengartenstrasse,48.27,46.8,63.17,20.09,32.08,0.0,15.56,,,,
2014-07-12T00:00+0100,2014,Zch_Rosengartenstrasse,26.76,40.27,42.52,38.4,70.66,0.0,12.55,,,,
2014-07-13T00:00+0100,2014,Zch_Rosengartenstrasse,19.91,36.19,34.89,44.73,67.89,0.0,12.11,,,,
2014-07-14T00:00+0100,2014,Zch_Rosengartenstrasse,43.6,41.85,56.84,30.07,44.84,0.0,13.24,,,,
2014-07-15T00:00+0100,2014,Zch_Rosengartenstrasse,35.14,49.56,54.09,38.7,74.74,0.0,18.25,,,,
2014-07-16T00:00+0100,2014,Zch_Rosengartenstrasse,28.49,58.4,53.38,51.55,99.21,0.0,21.92,,,,
2014-07-17T00:00+0100,2014,Zch_Rosengartenstrasse,31.47,60.42,56.83,64.35,126.53,1.0,24.99,,,,
2014-07-18T00:00+0100,2014,Zch_Rosengartenstrasse,30.02,58.82,54.83,53.58,99.88,0.0,29.66,,,,
2014-07-19T00:00+0100,2014,Zch_Rosengartenstrasse,17.88,59.15,45.27,66.29,155.03,4.0,26.85,,,,
2014-07-20T00:00+0100,2014,Zch_Rosengartenstrasse,11.83,37.09,28.88,63.41,92.19,0.0,21.51,,,,
2014-07-21T00:00+0100,2014,Zch_Rosengartenstrasse,33.21,51.59,53.6,46.8,63.99,0.0,13.55,,,,
2014-07-22T00:00+0100,2014,Zch_Rosengartenstrasse,30.13,48.56,49.55,29.77,48.91,0.0,10.79,,,,
2014-07-23T00:00+0100,2014,Zch_Rosengartenstrasse,17.34,36.07,32.77,59.84,114.95,0.0,20.26,,,,
2014-07-24T00:00+0100,2014,Zch_Rosengartenstrasse,19.61,47.19,40.4,59.87,98.47,0.0,20.61,,,,
2014-07-25T00:00+0100,2014,Zch_Rosengartenstrasse,36.45,56.84,58.95,55.8,104.79,0.0,24.32,,,,
2014-07-26T00:00+0100,2014,Zch_Rosengartenstrasse,14.47,38.54,31.75,60.61,88.42,0.0,13.9,,,,
2014-07-27T00:00+0100,2014,Zch_Rosengartenstrasse,23.64,44.2,42.06,53.43,69.39,0.0,12.21,,,,
2014-07-28T00:00+0100,2014,Zch_Rosengartenstrasse,28.84,39.96,44.02,52.24,98.08,0.0,15.34,,,,
2014-07-29T00:00+0100,2014,Zch_Rosengartenstrasse,27.71,44.8,45.64,38.87,55.13,0.0,9.42,,,,
2014-07-30T00:00+0100,2014,Zch_Rosengartenstrasse,51.34,45.54,64.98,25.52,41.79,0.0,12.47,,,,
2014-07-31T00:00+0100,2014,Zch_Rosengartenstrasse,20.34,32.9,33.51,57.05,102.02,0.0,20.04,,,,
2014-08-01T00:00+0100,2014,Zch_Rosengartenstrasse,7.17,23.92,18.26,56.24,97.06,0.0,34.97,,,,
2014-08-02T00:00+0100,2014,Zch_Rosengartenstrasse,26.88,41.0,42.99,50.09,90.96,0.0,48.45,,,,
2014-08-03T00:00+0100,2014,Zch_Rosengartenstrasse,14.45,29.53,27.03,53.43,78.3,0.0,9.87,,,,
2014-08-04T00:00+0100,2014,Zch_Rosengartenstrasse,32.9,38.4,46.46,38.0,79.13,0.0,11.85,,,,
2014-08-05T00:00+0100,2014,Zch_Rosengartenstrasse,21.11,38.47,37.04,50.63,78.2,0.0,11.89,,,,
2014-08-06T00:00+0100,2014,Zch_Rosengartenstrasse,19.75,43.32,38.49,51.34,83.71,0.0,15.15,,,,
2014-08-07T00:00+0100,2014,Zch_Rosengartenstrasse,28.8,49.77,49.11,38.39,64.27,0.0,19.63,,,,
2014-08-08T00:00+0100,2014,Zch_Rosengartenstrasse,32.25,44.32,49.03,39.25,74.9,0.0,16.48,,,,
2014-08-09T00:00+0100,2014,Zch_Rosengartenstrasse,11.14,27.48,23.3,60.97,73.98,0.0,10.1,,,,
2014-08-10T00:00+0100,2014,Zch_Rosengartenstrasse,15.32,28.53,27.2,50.03,84.83,0.0,13.06,,,,
2014-08-11T00:00+0100,2014,Zch_Rosengartenstrasse,32.36,38.56,46.11,,,,13.37,,,,
2014-08-12T00:00+0100,2014,Zch_Rosengartenstrasse,42.16,47.8,58.8,,,,15.57,,,,
2014-08-13T00:00+0100,2014,Zch_Rosengartenstrasse,32.74,37.27,45.74,,,,,,,,
2014-08-14T00:00+0100,2014,Zch_Rosengartenstrasse,34.1,44.14,50.42,27.57,46.92,0.0,9.63,,,,
2014-08-15T00:00+0100,2014,Zch_Rosengartenstrasse,46.56,48.33,62.6,31.33,47.9,0.0,11.09,,,,
2014-08-16T00:00+0100,2014,Zch_Rosengartenstrasse,28.13,38.29,42.58,35.71,51.77,0.0,6.95,,,,
2014-08-17T00:00+0100,2014,Zch_Rosengartenstrasse,19.17,34.58,33.46,31.9,69.89,0.0,26.55,,,,
2014-08-18T00:00+0100,2014,Zch_Rosengartenstrasse,44.47,47.29,60.38,35.79,62.89,0.0,,,,,
2014-08-19T00:00+0100,2014,Zch_Rosengartenstrasse,36.04,42.48,51.11,36.29,59.73,0.0,14.58,,,,
2014-08-20T00:00+0100,2014,Zch_Rosengartenstrasse,28.29,44.64,46.03,37.19,57.35,0.0,13.95,,,,
2014-08-21T00:00+0100,2014,Zch_Rosengartenstrasse,40.8,49.93,58.82,42.03,68.4,0.0,15.55,,,,
2014-08-22T00:00+0100,2014,Zch_Rosengartenstrasse,38.87,56.68,60.81,40.24,67.35,0.0,14.69,,,,
2014-08-23T00:00+0100,2014,Zch_Rosengartenstrasse,29.81,47.2,48.58,32.17,47.8,0.0,15.55,,,,
2014-08-24T00:00+0100,2014,Zch_Rosengartenstrasse,17.51,36.61,33.19,50.29,70.61,0.0,9.67,,,,
2014-08-25T00:00+0100,2014,Zch_Rosengartenstrasse,45.79,52.91,64.38,21.14,42.88,0.0,17.28,,,,
2014-08-26T00:00+0100,2014,Zch_Rosengartenstrasse,69.33,61.69,87.84,22.0,40.89,0.0,14.25,,,,
2014-08-27T00:00+0100,2014,Zch_Rosengartenstrasse,37.47,42.16,52.09,27.11,44.19,0.0,11.55,,,,
2014-08-28T00:00+0100,2014,Zch_Rosengartenstrasse,39.37,51.16,58.32,24.65,62.38,0.0,16.03,,,,
2014-08-29T00:00+0100,2014,Zch_Rosengartenstrasse,59.95,53.42,76.0,18.44,45.19,0.0,41.49,,,,
2014-08-30T00:00+0100,2014,Zch_Rosengartenstrasse,22.05,38.07,37.59,34.97,66.3,0.0,11.56,,,,
2014-08-31T00:00+0100,2014,Zch_Rosengartenstrasse,18.71,34.51,33.05,25.78,42.67,0.0,11.76,,,,
2014-09-01T00:00+0100,2014,Zch_Rosengartenstrasse,32.75,40.46,47.42,32.07,62.09,0.0,13.29,,,,
2014-09-02T00:00+0100,2014,Zch_Rosengartenstrasse,27.6,33.18,39.47,36.12,75.06,0.0,16.21,,,,
2014-09-03T00:00+0100,2014,Zch_Rosengartenstrasse,24.68,30.16,35.56,33.68,45.11,0.0,12.9,,,,
2014-09-04T00:00+0100,2014,Zch_Rosengartenstrasse,29.2,36.08,42.28,29.26,56.46,0.0,18.15,,,,
2014-09-05T00:00+0100,2014,Zch_Rosengartenstrasse,45.14,45.88,60.18,26.3,64.76,0.0,21.31,,,,
2014-09-06T00:00+0100,2014,Zch_Rosengartenstrasse,30.52,47.61,49.37,35.95,106.49,0.0,21.04,,,,
2014-09-07T00:00+0100,2014,Zch_Rosengartenstrasse,18.92,48.93,40.76,41.36,94.15,0.0,20.79,,,,
2014-09-08T00:00+0100,2014,Zch_Rosengartenstrasse,43.63,61.99,67.4,33.98,85.41,0.0,30.03,,,,
2014-09-09T00:00+0100,2014,Zch_Rosengartenstrasse,37.0,52.78,57.27,31.95,64.4,0.0,23.16,,,,
2014-09-10T00:00+0100,2014,Zch_Rosengartenstrasse,23.79,37.33,38.6,44.81,83.08,0.0,23.91,,,,
2014-09-11T00:00+0100,2014,Zch_Rosengartenstrasse,27.43,38.1,41.92,40.41,69.95,0.0,18.31,,,,
2014-09-12T00:00+0100,2014,Zch_Rosengartenstrasse,35.49,43.51,51.2,27.4,40.75,0.0,12.77,,,,
2014-09-13T00:00+0100,2014,Zch_Rosengartenstrasse,21.91,36.07,36.43,33.03,68.79,0.0,10.81,,,,
2014-09-14T00:00+0100,2014,Zch_Rosengartenstrasse,13.11,28.66,25.5,40.88,88.22,0.0,13.16,,,,
2014-09-15T00:00+0100,2014,Zch_Rosengartenstrasse,24.47,44.9,43.1,33.28,68.21,0.0,20.37,,,,
2014-09-16T00:00+0100,2014,Zch_Rosengartenstrasse,26.39,41.64,42.93,33.31,77.59,0.0,21.35,,,,
2014-09-17T00:00+0100,2014,Zch_Rosengartenstrasse,26.31,43.75,43.97,26.05,57.85,0.0,22.14,,,,
2014-09-18T00:00+0100,2014,Zch_Rosengartenstrasse,50.66,59.73,71.85,9.01,26.84,0.0,26.51,,,,
2014-09-19T00:00+0100,2014,Zch_Rosengartenstrasse,51.98,56.99,71.47,13.24,29.06,0.0,26.49,,,,
2014-09-20T00:00+0100,2014,Zch_Rosengartenstrasse,31.33,44.99,48.64,27.93,63.64,0.0,17.0,,,,
2014-09-21T00:00+0100,2014,Zch_Rosengartenstrasse,18.82,36.27,34.05,39.19,60.73,0.0,9.89,,,,
2014-09-22T00:00+0100,2014,Zch_Rosengartenstrasse,28.58,41.59,44.67,35.82,70.31,0.0,19.82,,,,
2014-09-23T00:00+0100,2014,Zch_Rosengartenstrasse,26.33,35.87,39.87,35.55,62.87,0.0,14.58,,,,
2014-09-24T00:00+0100,2014,Zch_Rosengartenstrasse,48.29,45.94,62.74,26.14,45.0,0.0,21.35,,,,
2014-09-25T00:00+0100,2014,Zch_Rosengartenstrasse,56.77,59.17,76.45,23.38,43.97,0.0,21.28,,,,
2014-09-26T00:00+0100,2014,Zch_Rosengartenstrasse,73.15,60.13,90.09,8.6,39.97,0.0,25.54,,,,
2014-09-27T00:00+0100,2014,Zch_Rosengartenstrasse,22.72,35.74,36.9,28.35,80.9,0.0,18.39,,,,
2014-09-28T00:00+0100,2014,Zch_Rosengartenstrasse,24.61,39.67,40.48,17.56,54.26,0.0,17.46,,,,
2014-09-29T00:00+0100,2014,Zch_Rosengartenstrasse,49.7,54.63,68.42,13.32,50.03,0.0,,,,,
2014-09-30T00:00+0100,2014,Zch_Rosengartenstrasse,59.85,53.5,75.96,9.52,22.29,0.0,23.2,,,,
2014-10-01T00:00+0100,2014,Zch_Rosengartenstrasse,55.35,47.09,69.0,12.06,46.56,0.0,21.08,,,,
2014-10-02T00:00+0100,2014,Zch_Rosengartenstrasse,29.42,39.05,44.01,30.63,72.81,0.0,20.84,,,,
2014-10-03T00:00+0100,2014,Zch_Rosengartenstrasse,19.99,36.09,34.9,22.73,54.85,0.0,24.93,,,,
2014-10-04T00:00+0100,2014,Zch_Rosengartenstrasse,33.53,41.22,48.44,14.21,42.29,0.0,26.79,,,,
2014-10-05T00:00+0100,2014,Zch_Rosengartenstrasse,10.37,27.26,22.57,32.14,66.27,0.0,19.12,,,,
2014-10-06T00:00+0100,2014,Zch_Rosengartenstrasse,38.87,47.83,56.17,20.39,42.41,0.0,15.27,,,,
2014-10-07T00:00+0100,2014,Zch_Rosengartenstrasse,50.19,48.44,65.57,15.58,34.44,0.0,14.5,,,,
2014-10-08T00:00+0100,2014,Zch_Rosengartenstrasse,55.98,48.9,70.45,12.2,39.49,0.0,14.75,,,,
2014-10-09T00:00+0100,2014,Zch_Rosengartenstrasse,66.6,49.4,79.23,17.05,49.16,0.0,16.63,,,,
2014-10-10T00:00+0100,2014,Zch_Rosengartenstrasse,45.02,50.01,62.24,13.49,34.64,0.0,17.48,,,,
2014-10-11T00:00+0100,2014,Zch_Rosengartenstrasse,20.51,35.85,35.19,17.05,37.06,0.0,12.74,,,,
2014-10-12T00:00+0100,2014,Zch_Rosengartenstrasse,15.22,28.02,26.86,18.3,44.59,0.0,13.47,,,,
2014-10-13T00:00+0100,2014,Zch_Rosengartenstrasse,69.62,51.86,82.94,10.42,40.28,0.0,15.41,,,,
2014-10-14T00:00+0100,2014,Zch_Rosengartenstrasse,72.2,60.19,89.36,15.72,48.65,0.0,13.8,,,,
2014-10-15T00:00+0100,2014,Zch_Rosengartenstrasse,61.87,55.02,78.38,15.93,43.59,0.0,14.87,,,,
2014-10-16T00:00+0100,2014,Zch_Rosengartenstrasse,65.95,56.85,82.6,12.84,29.55,0.0,14.85,,,,
2014-10-17T00:00+0100,2014,Zch_Rosengartenstrasse,36.2,48.87,54.58,19.71,40.1,0.0,12.81,,,,
2014-10-18T00:00+0100,2014,Zch_Rosengartenstrasse,36.33,39.33,49.69,8.59,31.73,0.0,15.76,,,,
2014-10-19T00:00+0100,2014,Zch_Rosengartenstrasse,50.15,46.73,64.65,13.25,47.36,0.0,18.6,,,,
2014-10-20T00:00+0100,2014,Zch_Rosengartenstrasse,78.13,59.28,93.64,14.66,46.85,0.0,24.16,,,,
2014-10-21T00:00+0100,2014,Zch_Rosengartenstrasse,33.43,38.88,47.14,38.2,63.47,0.0,13.27,,,,
2014-10-22T00:00+0100,2014,Zch_Rosengartenstrasse,25.84,34.18,38.59,37.36,58.67,0.0,9.7,,,,
2014-10-23T00:00+0100,2014,Zch_Rosengartenstrasse,44.3,49.38,61.34,22.98,48.23,0.0,15.77,,,,
2014-10-24T00:00+0100,2014,Zch_Rosengartenstrasse,45.04,44.83,59.55,15.61,42.06,0.0,17.02,,,,
2014-10-25T00:00+0100,2014,Zch_Rosengartenstrasse,47.82,45.79,62.29,11.47,29.54,0.0,15.08,,,,
2014-10-26T00:00+0100,2014,Zch_Rosengartenstrasse,28.95,38.26,43.22,12.67,47.92,0.0,17.07,,,,
2014-10-27T00:00+0100,2014,Zch_Rosengartenstrasse,30.69,35.09,42.96,9.84,19.17,0.0,13.53,,,,
2014-10-28T00:00+0100,2014,Zch_Rosengartenstrasse,71.55,51.3,84.19,9.12,24.89,0.0,21.65,,,,
2014-10-29T00:00+0100,2014,Zch_Rosengartenstrasse,90.29,60.18,103.86,7.28,30.95,0.0,26.66,,,,
2014-10-30T00:00+0100,2014,Zch_Rosengartenstrasse,74.69,60.43,91.48,5.66,19.55,0.0,25.53,,,,
2014-10-31T00:00+0100,2014,Zch_Rosengartenstrasse,71.93,49.34,83.47,4.08,11.58,0.0,25.99,,,,
2014-11-01T00:00+0100,2014,Zch_Rosengartenstrasse,99.9,54.79,108.75,2.69,10.53,0.0,34.17,,,,
2014-11-02T00:00+0100,2014,Zch_Rosengartenstrasse,71.86,47.18,82.28,6.48,32.02,0.0,25.18,,,,
2014-11-03T00:00+0100,2014,Zch_Rosengartenstrasse,96.78,60.02,108.98,5.81,25.29,0.0,23.64,,,,
2014-11-04T00:00+0100,2014,Zch_Rosengartenstrasse,77.93,55.42,91.46,7.23,41.57,0.0,20.99,,,,
2014-11-05T00:00+0100,2014,Zch_Rosengartenstrasse,43.92,55.93,64.46,25.89,63.25,0.0,6.86,,,,
2014-11-06T00:00+0100,2014,Zch_Rosengartenstrasse,43.43,52.13,62.08,13.98,34.59,0.0,11.48,,,,
2014-11-07T00:00+0100,2014,Zch_Rosengartenstrasse,60.25,51.59,75.28,17.62,32.53,0.0,15.23,,,,
2014-11-08T00:00+0100,2014,Zch_Rosengartenstrasse,49.53,50.51,66.12,14.86,45.74,0.0,15.35,,,,
2014-11-09T00:00+0100,2014,Zch_Rosengartenstrasse,40.9,36.12,51.68,4.6,14.73,0.0,20.51,,,,
2014-11-10T00:00+0100,2014,Zch_Rosengartenstrasse,73.46,41.19,80.43,1.62,2.99,0.0,,,,,
2014-11-11T00:00+0100,2014,Zch_Rosengartenstrasse,66.78,39.92,74.42,1.54,2.73,0.0,,,,,
2014-11-12T00:00+0100,2014,Zch_Rosengartenstrasse,68.91,47.92,80.31,1.94,4.67,0.0,18.77,,,,
2014-11-13T00:00+0100,2014,Zch_Rosengartenstrasse,47.06,53.5,65.71,6.4,23.64,0.0,13.56,,,,
2014-11-14T00:00+0100,2014,Zch_Rosengartenstrasse,36.7,39.45,50.06,4.78,11.86,0.0,19.06,,,,
2014-11-15T00:00+0100,2014,Zch_Rosengartenstrasse,28.56,38.42,42.99,15.13,46.7,0.0,11.9,,,,
2014-11-16T00:00+0100,2014,Zch_Rosengartenstrasse,26.29,42.7,43.4,31.15,54.98,0.0,7.16,,,,
2014-11-17T00:00+0100,2014,Zch_Rosengartenstrasse,55.62,52.03,71.8,5.28,18.46,0.0,13.53,,,,
2014-11-18T00:00+0100,2014,Zch_Rosengartenstrasse,48.28,48.01,63.81,20.8,46.46,0.0,11.61,,,,
2014-11-19T00:00+0100,2014,Zch_Rosengartenstrasse,60.0,56.36,77.57,11.29,30.53,0.0,16.99,,,,
2014-11-20T00:00+0100,2014,Zch_Rosengartenstrasse,54.15,42.38,65.58,3.51,10.8,0.0,17.84,,,,
2014-11-21T00:00+0100,2014,Zch_Rosengartenstrasse,70.02,42.95,78.6,2.1,4.96,0.0,25.24,,,,
2014-11-22T00:00+0100,2014,Zch_Rosengartenstrasse,70.12,30.49,72.16,2.05,5.25,0.0,23.68,,,,
2014-11-23T00:00+0100,2014,Zch_Rosengartenstrasse,66.47,33.17,70.64,1.83,4.25,0.0,21.03,,,,
2014-11-24T00:00+0100,2014,Zch_Rosengartenstrasse,116.52,45.47,117.19,1.36,2.2,0.0,31.26,,,,
2014-11-25T00:00+0100,2014,Zch_Rosengartenstrasse,53.85,37.19,62.62,1.47,2.77,0.0,22.01,,,,
2014-11-26T00:00+0100,2014,Zch_Rosengartenstrasse,59.2,30.87,63.61,1.34,2.65,0.0,,,,,
2014-11-27T00:00+0100,2014,Zch_Rosengartenstrasse,61.5,32.95,66.54,1.29,2.24,0.0,,,,,
2014-11-28T00:00+0100,2014,Zch_Rosengartenstrasse,48.61,32.68,56.06,2.03,6.0,0.0,15.23,,,,
2014-11-29T00:00+0100,2014,Zch_Rosengartenstrasse,37.28,28.69,44.89,1.79,3.75,0.0,14.85,,,,
2014-11-30T00:00+0100,2014,Zch_Rosengartenstrasse,37.28,25.09,43.01,1.54,3.15,0.0,15.49,,,,
2014-12-01T00:00+0100,2014,Zch_Rosengartenstrasse,50.21,27.69,54.73,1.38,3.05,0.0,14.68,,,,
2014-12-02T00:00+0100,2014,Zch_Rosengartenstrasse,59.45,32.66,64.74,1.33,2.37,0.0,19.0,,,,
2014-12-03T00:00+0100,2014,Zch_Rosengartenstrasse,61.54,29.86,64.96,1.35,3.01,0.0,16.03,,,,
2014-12-04T00:00+0100,2014,Zch_Rosengartenstrasse,61.47,41.35,70.91,1.36,2.77,0.0,20.21,,,,
2014-12-05T00:00+0100,2014,Zch_Rosengartenstrasse,52.7,51.88,69.38,2.89,7.18,0.0,19.52,,,,
2014-12-06T00:00+0100,2014,Zch_Rosengartenstrasse,42.54,40.32,55.19,3.24,8.95,0.0,12.37,,,,
2014-12-07T00:00+0100,2014,Zch_Rosengartenstrasse,31.34,35.16,43.52,2.61,5.45,0.0,17.09,,,,
2014-12-08T00:00+0100,2014,Zch_Rosengartenstrasse,60.21,52.68,75.82,5.95,12.85,0.0,18.83,,,,
2014-12-09T00:00+0100,2014,Zch_Rosengartenstrasse,56.76,48.34,70.79,2.58,7.45,0.0,18.73,,,,
2014-12-10T00:00+0100,2014,Zch_Rosengartenstrasse,74.74,52.95,87.61,8.26,23.23,0.0,21.42,,,,
2014-12-11T00:00+0100,2014,Zch_Rosengartenstrasse,45.28,43.22,58.91,33.52,58.03,0.0,13.09,,,,
2014-12-12T00:00+0100,2014,Zch_Rosengartenstrasse,78.48,65.19,97.01,25.35,61.77,0.0,15.04,,,,
2014-12-13T00:00+0100,2014,Zch_Rosengartenstrasse,70.85,68.87,92.82,19.22,49.15,0.0,17.39,,,,
