"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.79,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.13,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.81,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",62.42,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.19,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.48,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",76.03,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",26081.13,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",8.86,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.31,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",11.87,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60.35,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.89,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.33,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",72.88,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7773.92,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",17.69,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",8.53,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",20.75,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",48.6,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.67,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.44,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",64.2,"provisorisch"
"2023-08-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.29,"provisorisch"
"2023-08-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.69,"provisorisch"
"2023-08-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",3.32,"provisorisch"
"2023-08-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",66.55,"provisorisch"
"2023-08-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",85.1,"provisorisch"
"2023-08-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.6,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.78,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.02,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.13,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",48.1,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",4.67,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.48,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",57.22,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14321.33,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",28.82,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",17.87,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",27.72,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",43.61,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.24,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.42,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",56.09,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",16886.86,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.87,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.62,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.63,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",34.54,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.12,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.52,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",50.19,"provisorisch"
"2023-08-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.15,"provisorisch"
"2023-08-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.74,"provisorisch"
"2023-08-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.89,"provisorisch"
"2023-08-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",58.64,"provisorisch"
"2023-08-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",68.41,"provisorisch"
"2023-08-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.65,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.49,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.25,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.75,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",51.41,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.84,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.32,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",63.55,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13726.9,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",16.56,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.44,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.26,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",51.38,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.09,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.67,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.58,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10099.65,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",36.53,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",22.24,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.75,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",32.33,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.82,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",4.43,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",51.88,"provisorisch"
"2023-08-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.4,"provisorisch"
"2023-08-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.91,"provisorisch"
"2023-08-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.02,"provisorisch"
"2023-08-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",60.89,"provisorisch"
"2023-08-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",73.12,"provisorisch"
"2023-08-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.72,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.02,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.57,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.45,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",49.41,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.38,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.48,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",78.11,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-30T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14803.88,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",24.36,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",14.69,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.06,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",44.38,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.67,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.04,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",76.24,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-30T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11729.84,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.8,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.15,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",34.13,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.56,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.61,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.88,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",52.62,"provisorisch"
"2023-08-30T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-30T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4,"provisorisch"
"2023-08-30T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.14,"provisorisch"
"2023-08-30T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.9,"provisorisch"
"2023-08-30T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",62.04,"provisorisch"
"2023-08-30T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",84.25,"provisorisch"
"2023-08-30T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.71,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.12,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.38,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.84,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",50,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.91,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.51,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",67.88,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-31T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13343.49,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",21.02,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",10.46,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.16,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",45.41,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.65,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.82,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",67.44,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-31T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12565.49,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.41,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.27,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",34.73,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",33.26,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.19,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.61,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",53.05,"provisorisch"
"2023-08-31T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-08-31T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.61,"provisorisch"
"2023-08-31T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.97,"provisorisch"
"2023-08-31T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.32,"provisorisch"
"2023-08-31T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",58.04,"provisorisch"
"2023-08-31T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",75.23,"provisorisch"
"2023-08-31T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.88,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.31,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.59,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.59,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.69,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.22,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.32,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",91.93,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-01T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",22422.01,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.84,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.59,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",25.14,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",47.61,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.29,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.44,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",80.7,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17402.48,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",40.3,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",24.99,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",38.75,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",34.68,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.49,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.05,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",79.44,"provisorisch"
"2023-09-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.35,"provisorisch"
"2023-09-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.99,"provisorisch"
"2023-09-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.9,"provisorisch"
"2023-09-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",68.39,"provisorisch"
"2023-09-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",100.64,"provisorisch"
"2023-09-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.92,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.37,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.69,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.75,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",47,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.76,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.56,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",84.23,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17808.98,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",21.39,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.1,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.95,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",41.47,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.85,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.89,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",85.95,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",16736.91,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.24,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.13,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.95,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",34.8,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.51,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.91,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",80.27,"provisorisch"
"2023-09-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.49,"provisorisch"
"2023-09-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.2,"provisorisch"
"2023-09-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.83,"provisorisch"
"2023-09-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",68.84,"provisorisch"
"2023-09-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",95.29,"provisorisch"
"2023-09-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.9,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.64,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.98,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.15,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",53.67,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.71,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.42,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",89.23,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-09-03T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14093.58,"provisorisch"
"2023-09-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.8,"provisorisch"
"2023-09-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.17,"provisorisch"
"2023-09-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.76,"provisorisch"
"2023-09-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",51.1,"provisorisch"
"2023-09-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.6,"provisorisch"
"2023-09-03T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.77,"provisorisch"
