"id","lokalisationsname","messwert_von","messwert_bis","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid"
"2611","Strehlgasse","0.00000000","134.26800000","Fahrverbot","T0","20060816000000","","19960328000000","Güterumschlag oder Ein- und Aussteigenlassen von 5.00 - 12.00 Uhr gestattet.
Zufahrt jederzeit für:
- Hotellogiergäste zum Gepäcktransport
- Taxis auf Bestellung
- Berechtigte mit Bewilligung","2.59.3 Fussgängerzone","9486"
"2612","Stüssistrasse","538.72300000","771.62300000","Fahrverbot","T0","","","","","","9487"
"2613","Margaretenweg","0.00000000","243.12400000","Fahrverbot","T0","","","","","","9488"
"2614","Freudenbergstrasse","0.00000000","898.74900000","T30","T30","","","","","","9489"
"3628","Allmendstrasse","4392.05800000","4637.38100000","T60","T60","","","","","","9490"
"3631","Birchstrasse","1691.76600000","1764.52000000","Fahrverbot","T0","20161114000000","","","","","9491"
"2656","Weisshau","0.00000000","114.08300000","Fahrverbot","T0","","","","","","9492"
"2657","Schlösslistrasse","163.15600000","377.48500000","Fahrverbot","T0","","","","","","9493"
"2658","Hohe Promenade","0.00000000","339.40600000","Fahrverbot","T0","","","","","","9494"
"2659","Kapfsteig","258.21800000","470.66500000","Fahrverbot","T0","","","","","","9495"
"2660","Wehntalerstrasse","4423.53000000","5272.47200000","T50","T50","20190331000000","","","","","9496"
"2664","Ueberlandpark","968.83000000","1860.79000000","Fahrverbot","T0","","","","","","9497"
"2665","Unter Betentalweg","0.00000000","628.30300000","Fahrverbot","T0","","","","","","9498"
"2667","Verbindung2 Bändli-Bernerstrasse","0.00000000","104.19600000","T60","T60","","","","","","9499"
"2052","Else-Züblin-Strasse","118.76200000","163.12300000","T20","T20","20220701000000","","","","","9500"
"2055","Kleinstrasse","0.00000000","145.53400000","T30","T30","","","","","","9501"
"2057","Köhlerstrasse","0.00000000","624.25300000","Fahrverbot","T0","","","","","","9502"
"2058","Kolibriweg","0.00000000","70.93800000","Fahrverbot","T0","","","","","","9503"
"2059","Konrad-Ilg-Strasse","0.00000000","113.10500000","T20","T20","20161107000000","","","","","9504"
"2060","Kornhausstrasse","0.00000000","522.38800000","T50","T50","","","","","","9505"
"2063","Kreuzwiesen","0.00000000","180.17400000","T30","T30","","","","","","9506"
"2064","Friedheimstrasse","89.00400000","183.37100000","T30","T30","","","","","","9507"
"2065","Kurfirstenstrasse","163.37100000","726.43400000","T30","T30","","","","","","9508"
"2066","Kurt-Hirschfeld-Weg","0.00000000","207.74300000","T30","T30","20191016000000","","","","","9509"
"2067","Ottenbergstrasse","688.01600000","818.80200000","T30","T30","20220328000000","","","","","9510"
"2434","Leimgrübelstrasse","0.00000000","204.09100000","T30","T30","","","","","","9511"
"2435","Allenmoosstrasse","519.91500000","860.85400000","Fahrverbot","T0","","","","","","9512"
"2437","Langmauerstrasse","103.38500000","645.93300000","T30","T30","","","","","","9513"
"4215","namenlos100","0.00000000","266.79100000","Fahrverbot","T0","","","","","","9514"
"4217","namenlos315","0.00000000","332.33900000","Fahrverbot","T0","","","","","","9515"
"4218","namenlos385","0.00000000","364.61100000","Fahrverbot","T0","","","","","","9516"
"4220","namenlos117","0.00000000","221.05600000","Fahrverbot","T0","","","","","","9517"
"4572","Burstwiesenstrasse","255.29400000","538.73800000","T30","T30","","","","","","9518"
"4575","Schaufelbergerstrasse","439.90200000","538.05300000","T30","T30","20170920000000","","","","","9519"
"4576","Sunnige Hof","216.49100000","267.87600000","T30","T30","","","","","","9520"
"5231","Universitätstrasse","49.94300000","733.07100000","T50","T50","","","","","","9521"
"3647","Lachenacker","29.02200000","222.76200000","Fahrverbot","T0","","","","","","9522"
"3650","namenlos50","28.44400000","143.89000000","Fahrverbot","T0","","","","","","9523"
"3651","Immenweg","170.64400000","242.75000000","T20","T20","20170807000000","","","","","9524"
"3652","namenlos76","0.00000000","389.95800000","Fahrverbot","T0","","","","","","9525"
"3654","namenlos220","0.00000000","84.58100000","Fahrverbot","T0","","","","","","9526"
"3655","Bändlistrasse","620.93600000","927.19800000","T30","T30","","","","","","9527"
"3656","Niederhofenrain","0.00000000","199.19600000","T30","T30","","","","","","9528"
"3657","Notzenschürlistrasse","135.89500000","233.92400000","Fahrverbot","T0","","","","","","9529"
"3659","Hüttenkopfstrasse","628.15500000","1977.02800000","Fahrverbot","T0","","","","","","9530"
"5191","Salerstrasse","0.00000000","28.96200000","Fahrverbot","T0","20210413000000","20210102000000","20201202000000","Zubringerdienst / GU gestattet / Zufahrt mit Anwohnerparkkarte 80XX gestattet","2.13 Verbot für Motorwagen u. Motorräder","9531"
"3706","Ringstrasse","0.00000000","795.99300000","T30","T30","","","","","","9532"
"3707","Mühlegasse","0.00000000","230.82600000","T50","T50","","","","","","9533"
"3711","Neudorfstrasse","0.00000000","121.38000000","Fahrverbot","T0","","","","","","9534"
"3713","Püntstrasse","69.95900000","208.01000000","T50","T50","","","","","","9535"
"3714","Grossmannstrasse","0.00000000","292.81900000","T30","T30","","","","","","9536"
"3715","Hurdäckerstrasse","310.92200000","705.75100000","Fahrverbot","T0","","","","","","9537"
"3716","Im Altried","0.00000000","336.66900000","T50","T50","","","","","","9538"
"3719","Im oberen Boden","0.00000000","604.92300000","T30","T30","","","","","","9539"
"3722","In Büngerten","195.15500000","318.45700000","T50","T50","","","","","","9540"
"3723","Jägergasse","0.00000000","36.72100000","T50","T50","","","","","","9541"
"2439","Schaffhauserstrasse","2754.03900000","3816.70000000","T50","T50","","","","","","9542"
"2442","Fichtenstrasse","0.00000000","205.63300000","T20","T20","","","","","","9543"
"2443","Sonneggstrasse","0.00000000","718.54900000","T30","T30","","","","","","9544"
"2444","Hügelstrasse","73.79300000","248.17700000","T30","T30","20200421000000","","","","","9545"
"2445","Staudenweg","0.00000000","206.56900000","T30","T30","","","","","","9546"
"2448","Tram Kirche Fluntern","0.00000000","69.04900000","Fahrverbot","T0","","","","","","9547"
"2703","Gustav-Heinrich-Weg","0.00000000","448.25700000","Fahrverbot","T0","","","","","","9548"
"4577","namenlos75","0.00000000","241.68000000","Fahrverbot","T0","","","","","","9549"
"4578","namenlos371","0.00000000","257.75000000","Fahrverbot","T0","","","","","","9550"
"4581","Winzerhalde","804.75500000","1077.95800000","T30","T30","","","","","","9551"
"4582","Klosterholzweg","353.15700000","593.62800000","Fahrverbot","T0","","","","","","9552"
"4583","Schönauweg","97.47600000","226.67200000","Fahrverbot","T0","","","","","","9553"
"4776","namenlos259","0.00000000","94.06400000","Fahrverbot","T0","","","","","","9554"
"4777","namenlos14","0.00000000","173.28100000","Fahrverbot","T0","","","","","","9555"
"4779","namenlos150","0.00000000","122.48400000","Fahrverbot","T0","","","","","","9556"
"4780","Fronwaldstrasse","749.56900000","791.28300000","T30","T30","","","","","","9557"
"4781","namenlos298","0.00000000","197.82200000","Fahrverbot","T0","","","","","","9558"
"2841","namenlos69","0.00000000","160.27300000","Fahrverbot","T0","","","","","","9559"
"2842","namenlos169","86.02700000","496.89500000","Fahrverbot","T0","","","","","","9560"
"2843","namenlos165","0.00000000","129.12900000","Fahrverbot","T0","","","","","","9561"
"2845","namenlos379","0.00000000","140.31100000","Fahrverbot","T0","","","","","","9562"
"2846","namenlos141","0.00000000","74.09200000","Fahrverbot","T0","","","","","","9563"
"2849","namenlos192","0.00000000","186.09400000","Fahrverbot","T0","","","","","","9564"
"2851","namenlos190","854.50300000","1474.02600000","Fahrverbot","T0","","","","","","9565"
"2854","namenlos353","213.28900000","263.09300000","Fahrverbot","T0","","","","","","9566"
"309","Gubristweg","0.00000000","89.73900000","Fahrverbot","T0","","","","","","9567"
"1486","Wyssgasse","0.00000000","84.85400000","T30","T30","","","","","","9568"
"874","Am Wettingertobel","0.00000000","62.54500000","T30","T30","","","","","","9569"
"1720","Wolframplatz","654.02800000","694.92100000","Fahrverbot","T0","","","","","","9570"
"2869","Mühleweg","194.83200000","249.25800000","Fahrverbot","T0","","","","","","9571"
"2870","Münchhaldenstrasse","0.00000000","127.92100000","T30","T30","20000128000000","","","","","9572"
"2875","Jupiterstrasse","0.00000000","421.05800000","T30","T30","","","","","","9573"
"2878","Eidmattstrasse","85.47400000","504.07900000","T30","T30","","","","","","9574"
"2881","Zwielplatz","0.00000000","6.30900000","T30","T30","","","","","","9575"
"2882","Im Mittelleimbach","0.00000000","248.00200000","T30","T30","","","","","","9576"
"2883","Steinhaldenstrasse","0.00000000","420.10500000","T30","T30","","","","","","9577"
"2884","Gehrenholzstrasse","0.00000000","167.79000000","T30","T30","","","","","","9578"
"2886","Am Hönggerberg","0.00000000","878.49800000","Fahrverbot","T0","","","","","","9579"
"851","Feuersalamanderweg","0.00000000","256.26300000","Fahrverbot","T0","","","","","","9580"
"2406","Hirslanderstrasse","0.00000000","312.41800000","T20","T20","","","","","","9581"
"2408","Englischviertelstrasse","0.00000000","371.40300000","T30","T30","","","","","","9582"
"3952","Tram Escher-Wyss","168.03000000","242.58100000","Fahrverbot","T0","","","","","","9583"
"3954","Marie-Meierhofer-Weg","0.00000000","306.51100000","Fahrverbot","T0","","","","","","9584"
"3322","Sihlquai","0.00000000","1837.01200000","T50","T50","","","","","","9585"
"3325","namenlos43","0.00000000","66.84700000","Fahrverbot","T0","","","","","","9586"
"3327","Lyrenweg","1012.68000000","1129.83400000","Fahrverbot","T0","","","","","","9587"
"3330","Immenweg","61.79100000","170.64400000","T20","T20","20170807000000","","","","","9588"
"3331","Muggenbühlstrasse","123.05400000","319.99900000","Fahrverbot","T0","20220524000000","","","","","9589"
"3332","namenlos358","0.00000000","223.76100000","Fahrverbot","T0","","","","","","9590"
"3333","namenlos322","0.00000000","104.29800000","Fahrverbot","T0","","","","","","9591"
"3334","namenlos106","0.00000000","395.00600000","Fahrverbot","T0","","","","","","9592"
"4784","namenlos373","0.00000000","203.57500000","Fahrverbot","T0","","","","","","9593"
"4785","namenlos271","0.00000000","122.84000000","Fahrverbot","T0","","","","","","9594"
"4786","Espenhofweg","291.80300000","629.47500000","Fahrverbot","T0","","","","","","9595"
"4787","namenlos340","0.00000000","235.36500000","Fahrverbot","T0","","","","","","9596"
"5075","Am Kohlendreieck","0.00000000","634.31400000","T50","T50","","","","","","9597"
"5077","Rötelterrasse","127.27700000","167.65900000","Fahrverbot","T0","","","","","","9598"
"5078","Schwesternbungertweg","0.00000000","240.69900000","Fahrverbot","T0","","","","","","9599"
"5080","Koch-Park","358.86100000","564.30300000","Fahrverbot","T0","","","","","","9600"
"5081","Guggachweg","0.00000000","184.63900000","Fahrverbot","T0","","","","","","9601"
"5083","Genossenschaftsstrasse","88.42900000","128.00400000","Fahrverbot","T0","","","","","","9602"
"2205","Dachslernstrasse","168.69500000","1082.23200000","T30","T30","","","","","","9603"
"2207","Meinradstrasse","0.00000000","87.60700000","T30","T30","","","","","","9604"
"2208","Museumstrasse","0.00000000","241.58800000","T50","T50","","","","","","9605"
"2209","Röslistrasse","0.00000000","114.41700000","T30","T30","","","","","","9606"
"2210","Notzenschürlistrasse","0.00000000","135.89500000","T50","T50","","","","","","9607"
"2214","Klusplatz","135.42200000","184.31600000","T50","T50","","","","","","9608"
"2215","Limmatplatz","0.00000000","207.88900000","T50","T50","","","","","","9609"
"2218","Herbartstrasse","0.00000000","81.85000000","T30","T30","","","","","","9610"
"2219","Paul-Pflüger-Strasse","0.00000000","425.89800000","T60","T60","","","","","","9611"
"2221","Tunnelstrasse","1079.92300000","1103.82700000","T50","T50","","","","","","9612"
"2223","Besenrainstrasse","165.00000000","236.30800000","T30","T30","","","","","","9613"
"2224","Binzwiesenstrasse","0.00000000","356.54000000","T30","T30","","","","","","9614"
"2409","Kurhausstrasse","0.00000000","213.96300000","T30","T30","","","","","","9615"
"2411","Hotzestrasse","0.00000000","368.84100000","T30","T30","","","","","","9616"
"2412","Röslistrasse","270.86300000","610.98700000","T30","T30","","","","","","9617"
"2414","Zeppelinstrasse","161.40800000","169.53600000","T20","T20","","","","","","9618"
"2415","Eugen-Huber-Strasse","189.45300000","1432.06900000","T30","T30","","","","","","9619"
"2416","Wydäckerring","0.00000000","406.65100000","T30","T30","","","","","","9620"
"2417","Merkurstrasse","167.35200000","486.76400000","T30","T30","","","","","","9621"
"2419","Martastrasse","0.00000000","128.53400000","T30","T30","","","","","","9622"
"2669","Waidhofweg","0.00000000","806.80000000","Fahrverbot","T0","","","","","","9623"
"3335","Döltschiweg","1427.48300000","1523.44200000","Fahrverbot","T0","","","","","","9624"
"3002","Parkring","0.00000000","590.08700000","T30","T30","","","","","","9625"
"3003","Enzenbühlstrasse","553.24400000","778.59000000","T30","T30","","","","","","9626"
"3005","Kienastenwiesweg","0.00000000","387.12600000","T30","T30","","","","","","9627"
"3006","Carl-Spitteler-Strasse","0.00000000","771.33900000","T30","T30","","","","","","9628"
"3008","Waidbergweg","0.00000000","614.79200000","Fahrverbot","T0","","","","","","9629"
"3010","Waldgartenstrasse","0.00000000","1102.80700000","Fahrverbot","T0","","","","","","9630"
"3011","Waldmeisterweg","0.00000000","84.77800000","T20","T20","20190611000000","20190120000000","20181219000000","","","9631"
"5085","Koch-Park","13.37700000","178.79900000","Fahrverbot","T0","","","","","","9632"
"5086","Allmend Altstetten","12.63700000","147.19000000","Fahrverbot","T0","","","","","","9633"
"5089","Güterstrasse","356.43600000","507.04100000","T50","T50","","","","","","9634"
"5090","Postterrasse","0.00000000","10.86000000","Fahrverbot","T0","","","","","","9635"
"5091","Allmend Altstetten","0.00000000","12.63700000","Fahrverbot","T0","","","","","","9636"
"5094","Allmend Altstetten","155.92900000","258.89800000","Fahrverbot","T0","","","","","","9637"
"5095","Postterrasse","150.10200000","199.39200000","Fahrverbot","T0","","","","","","9638"
"5097","Binzallee","43.96100000","181.18700000","Fahrverbot","T0","","","","","","9639"
"4221","namenlos122","0.00000000","499.61800000","T30","T30","","","","","","9640"
"4223","namenlos164","0.00000000","328.48400000","Fahrverbot","T0","","","","","","9641"
"4225","Rötelstrasse","1225.64400000","1250.08300000","Fahrverbot","T0","","","","","","9642"
"4226","namenlos42","0.00000000","33.43700000","Fahrverbot","T0","","","","","","9643"
"2618","Friesenbergstrasse","84.62900000","1169.98700000","T50","T50","","","","","","9644"
"2619","Wunderlistrasse","0.00000000","521.26800000","T30","T30","","","","","","9645"
"2620","Brandschenkestrasse","0.00000000","66.76200000","T50","T50","","","","","","9646"
"2622","Pilatusstrasse","0.00000000","483.01000000","T30","T30","","","","","","9647"
"2623","Kraftstrasse","0.00000000","322.01700000","T50","T50","","","","","","9648"
"2624","Milchbucktunnel","0.00000000","1865.88700000","T60","T60","","","","","","9649"
