,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,Year,RainDur,T,T_max_h1,p,StrGlo
167,2012-06-16,12180.0,Zch_Stampfenbachstrasse,3.91,19.21,13.18,91.56,134.3,6.0,21.34,2012.0,0.0,23.87,29.75,967.76,350.66
168,2012-06-17,10152.0,Zch_Stampfenbachstrasse,4.04,12.39,9.72,73.42,99.93,0.0,13.09,2012.0,0.0,21.33,25.72,970.6,311.7
169,2012-06-18,13945.0,Zch_Stampfenbachstrasse,7.94,25.19,19.54,75.36,130.59,2.0,24.37,2012.0,0.28,24.15,30.63,967.12,306.62
170,2012-06-19,14193.0,Zch_Stampfenbachstrasse,9.06,28.67,22.26,73.97,118.11,0.0,22.33,2012.0,15.97,23.5,27.87,966.58,251.57
171,2012-06-20,15411.0,Zch_Stampfenbachstrasse,8.72,24.61,19.86,57.53,75.32,0.0,22.72,2012.0,183.62,21.12,22.83,964.88,137.81
172,2012-06-21,15074.0,Zch_Stampfenbachstrasse,13.17,27.52,24.95,51.72,97.56,0.0,20.4,2012.0,63.23,21.15,28.3,962.61,279.4
173,2012-06-22,14651.0,Zch_Stampfenbachstrasse,5.59,16.18,12.94,72.94,93.69,0.0,14.13,2012.0,16.07,18.87,22.78,970.72,278.07
174,2012-06-23,11458.0,Zch_Stampfenbachstrasse,4.9,15.92,12.25,76.47,102.01,0.0,15.59,2012.0,0.0,20.06,23.77,973.17,330.78
175,2012-06-24,10002.0,Zch_Stampfenbachstrasse,3.68,18.06,12.4,68.43,108.79,0.0,17.06,2012.0,58.4,20.35,25.27,969.08,261.71
176,2012-06-25,15402.0,Zch_Stampfenbachstrasse,5.66,15.24,12.51,55.55,90.94,0.0,7.41,2012.0,523.85,18.35,20.73,968.41,195.67
177,2012-06-26,15744.0,Zch_Stampfenbachstrasse,16.29,30.35,28.93,44.31,61.64,0.0,12.57,2012.0,0.95,18.52,20.95,971.8,157.32
178,2012-06-27,16257.0,Zch_Stampfenbachstrasse,13.32,28.85,25.77,48.47,90.21,0.0,11.9,2012.0,0.0,22.14,27.0,970.05,291.18
179,2012-06-28,16435.0,Zch_Stampfenbachstrasse,20.33,49.37,42.12,42.55,102.47,0.0,25.6,2012.0,50.97,23.72,30.23,963.17,262.56
180,2012-06-29,16555.0,Zch_Stampfenbachstrasse,12.85,37.47,29.9,67.77,133.17,3.0,40.19,2012.0,93.05,26.17,32.48,961.68,308.12
181,2012-06-30,12142.0,Zch_Stampfenbachstrasse,5.92,22.34,16.43,75.24,126.22,5.0,39.25,2012.0,39.6,25.32,31.09,962.54,301.27
182,2012-07-01,9552.0,Zch_Stampfenbachstrasse,6.01,17.9,14.18,53.8,75.72,0.0,15.0,2012.0,431.88,18.41,21.95,968.04,46.91
183,2012-07-02,14701.0,Zch_Stampfenbachstrasse,18.42,30.81,30.88,37.0,51.22,0.0,13.92,2012.0,673.57,17.69,20.45,967.5,121.13
184,2012-07-03,15680.0,Zch_Stampfenbachstrasse,15.9,28.27,27.53,31.3,60.74,0.0,12.79,2012.0,304.0,17.86,21.4,967.84,112.16
185,2012-07-04,14928.0,Zch_Stampfenbachstrasse,19.26,34.44,33.45,42.02,81.95,0.0,21.55,2012.0,10.9,20.07,24.46,964.17,204.35
186,2012-07-05,16216.0,Zch_Stampfenbachstrasse,16.42,35.77,31.87,47.4,102.21,0.0,19.18,2012.0,48.1,21.22,26.64,961.44,255.78
187,2012-07-06,16240.0,Zch_Stampfenbachstrasse,19.68,44.87,39.24,41.39,92.14,0.0,13.72,2012.0,480.35,18.02,19.76,963.7,57.55
188,2012-07-07,13639.0,Zch_Stampfenbachstrasse,8.13,22.67,18.37,57.62,94.82,0.0,13.37,2012.0,40.23,20.7,25.51,963.9,306.31
189,2012-07-08,10585.0,Zch_Stampfenbachstrasse,4.02,13.55,10.31,62.83,93.3,0.0,9.35,2012.0,77.95,20.6,23.68,962.4,223.71
190,2012-07-09,14923.0,Zch_Stampfenbachstrasse,9.56,21.22,18.76,68.91,90.24,0.0,9.21,2012.0,68.67,21.63,24.97,965.21,307.12
191,2012-07-10,15579.0,Zch_Stampfenbachstrasse,16.78,36.67,32.63,46.38,100.14,0.0,15.38,2012.0,214.92,20.04,26.03,965.01,204.71
192,2012-07-11,15413.0,Zch_Stampfenbachstrasse,11.08,21.89,20.33,55.59,77.91,0.0,12.03,2012.0,115.67,18.42,20.97,966.74,157.4
193,2012-07-12,16514.0,Zch_Stampfenbachstrasse,9.04,20.77,18.11,49.79,71.78,0.0,10.8,2012.0,15.73,17.23,19.27,968.48,158.91
194,2012-07-13,15788.0,Zch_Stampfenbachstrasse,8.69,24.97,20.03,46.95,82.22,0.0,12.08,2012.0,350.0,18.08,22.82,961.51,196.53
195,2012-07-14,11908.0,Zch_Stampfenbachstrasse,2.85,8.43,6.69,67.55,80.11,0.0,7.4,2012.0,3.05,19.77,22.72,960.86,267.66
196,2012-07-15,9186.0,Zch_Stampfenbachstrasse,2.65,7.87,6.24,56.56,65.89,0.0,6.2,2012.0,376.83,15.53,18.17,967.95,179.56
197,2012-07-16,13627.0,Zch_Stampfenbachstrasse,6.75,16.75,14.17,58.35,79.0,0.0,8.49,2012.0,19.65,16.9,20.92,976.05,291.74
198,2012-07-17,14156.0,Zch_Stampfenbachstrasse,3.78,11.08,8.82,70.17,81.91,0.0,11.21,2012.0,0.0,20.03,23.73,975.68,325.29
199,2012-07-18,13978.0,Zch_Stampfenbachstrasse,9.66,25.3,20.98,55.67,90.63,0.0,18.29,2012.0,0.0,22.21,28.08,969.71,303.36
200,2012-07-19,13959.0,Zch_Stampfenbachstrasse,7.6,22.4,17.81,48.82,85.36,0.0,15.33,2012.0,0.0,21.55,24.81,964.19,248.6
201,2012-07-20,14020.0,Zch_Stampfenbachstrasse,11.97,24.92,22.63,42.74,69.59,0.0,11.78,2012.0,380.62,17.93,20.9,966.22,87.09
202,2012-07-21,10202.0,Zch_Stampfenbachstrasse,5.74,14.63,12.25,54.89,74.84,0.0,8.09,2012.0,474.18,14.56,16.1,970.11,102.7
203,2012-07-22,8457.0,Zch_Stampfenbachstrasse,4.91,12.07,10.25,58.4,82.46,0.0,9.0,2012.0,0.0,15.68,19.58,974.15,281.28
204,2012-07-23,12167.0,Zch_Stampfenbachstrasse,9.97,18.79,17.82,65.42,89.46,0.0,10.91,2012.0,0.0,17.71,22.55,971.64,309.11
205,2012-07-24,12895.0,Zch_Stampfenbachstrasse,11.72,36.28,28.37,70.54,120.43,1.0,23.5,2012.0,0.0,21.05,27.02,966.85,311.81
206,2012-07-25,12988.0,Zch_Stampfenbachstrasse,9.8,37.0,27.2,73.61,141.49,4.0,30.86,2012.0,33.55,22.99,29.15,965.95,203.78
207,2012-07-26,13088.0,Zch_Stampfenbachstrasse,11.73,36.07,28.26,75.13,125.14,4.0,29.48,2012.0,0.0,24.51,30.4,966.95,311.73
208,2012-07-27,13118.0,Zch_Stampfenbachstrasse,11.26,36.1,27.9,83.67,158.46,8.0,32.89,2012.0,18.72,26.06,33.02,963.92,278.89
209,2012-07-28,9688.0,Zch_Stampfenbachstrasse,3.42,15.79,11.0,78.64,102.97,0.0,25.77,2012.0,346.63,22.37,24.75,962.32,142.47
210,2012-07-29,7733.0,Zch_Stampfenbachstrasse,2.49,9.79,7.12,61.43,81.46,0.0,13.47,2012.0,263.63,18.37,19.13,965.64,66.33
211,2012-07-30,11727.0,Zch_Stampfenbachstrasse,7.71,19.95,16.61,52.8,96.25,0.0,15.25,2012.0,0.0,19.49,24.28,969.04,264.81
212,2012-07-31,12798.0,Zch_Stampfenbachstrasse,13.47,30.6,26.8,55.46,110.94,0.0,17.23,2012.0,0.0,21.18,26.08,968.84,280.13
213,2012-08-01,7989.0,Zch_Stampfenbachstrasse,4.83,20.55,14.62,67.26,116.43,0.0,40.46,2012.0,13.2,23.65,30.1,964.64,294.93
214,2012-08-02,11805.0,Zch_Stampfenbachstrasse,3.84,15.2,11.03,88.74,120.18,1.0,20.67,2012.0,87.08,23.1,26.13,965.86,241.63
215,2012-08-03,12182.0,Zch_Stampfenbachstrasse,7.73,21.41,17.39,59.25,89.0,0.0,13.67,2012.0,116.38,21.67,24.92,967.36,166.51
216,2012-08-04,9748.0,Zch_Stampfenbachstrasse,5.03,20.77,14.89,76.08,123.62,3.0,15.96,2012.0,105.5,22.47,26.93,964.53,260.01
217,2012-08-05,8157.0,Zch_Stampfenbachstrasse,3.07,9.78,7.57,80.02,95.55,0.0,,2012.0,204.25,21.13,25.03,961.89,214.9
218,2012-08-06,12755.0,Zch_Stampfenbachstrasse,6.15,18.15,14.42,60.71,98.01,0.0,,2012.0,270.03,17.73,21.2,966.68,74.8
219,2012-08-07,13613.0,Zch_Stampfenbachstrasse,14.67,20.51,22.49,48.02,81.28,0.0,9.43,2012.0,0.0,18.76,22.37,972.97,258.35
220,2012-08-08,13845.0,Zch_Stampfenbachstrasse,12.21,27.05,23.93,58.87,90.28,0.0,9.92,2012.0,0.0,20.33,24.49,973.04,295.7
221,2012-08-09,13858.0,Zch_Stampfenbachstrasse,12.45,32.52,26.99,61.1,99.46,0.0,15.64,2012.0,0.0,20.83,25.7,972.94,275.07
222,2012-08-10,14497.0,Zch_Stampfenbachstrasse,12.45,32.19,26.82,72.63,113.39,0.0,16.54,2012.0,0.0,21.35,25.82,972.01,262.67
223,2012-08-11,9333.0,Zch_Stampfenbachstrasse,5.31,18.44,13.9,89.08,117.92,0.0,18.82,2012.0,0.0,20.11,24.13,968.83,276.44
224,2012-08-12,9157.0,Zch_Stampfenbachstrasse,3.75,15.51,11.12,83.5,120.05,1.0,15.69,2012.0,0.0,20.31,25.7,964.31,260.97
225,2012-08-13,12884.0,Zch_Stampfenbachstrasse,8.4,26.11,20.39,78.49,116.25,0.0,18.92,2012.0,0.0,22.21,26.53,963.83,253.02
226,2012-08-14,13952.0,Zch_Stampfenbachstrasse,17.24,42.02,35.8,79.13,122.59,1.0,,2012.0,0.0,23.02,27.28,963.83,234.25
227,2012-08-15,14602.0,Zch_Stampfenbachstrasse,14.58,40.12,32.67,75.56,124.19,3.0,24.77,2012.0,92.95,24.92,31.85,962.54,265.37
228,2012-08-16,15058.0,Zch_Stampfenbachstrasse,12.46,28.91,25.11,68.08,86.66,0.0,7.3,2012.0,431.97,19.62,22.2,969.34,164.46
229,2012-08-17,15059.0,Zch_Stampfenbachstrasse,18.89,36.99,34.49,47.57,94.41,0.0,14.31,2012.0,0.0,21.2,26.5,970.23,271.05
230,2012-08-18,11104.0,Zch_Stampfenbachstrasse,8.48,32.3,23.69,64.32,128.06,2.0,18.05,2012.0,0.0,23.65,30.1,970.42,276.73
231,2012-08-19,9385.0,Zch_Stampfenbachstrasse,6.73,30.94,21.58,63.46,141.21,4.0,20.89,2012.0,0.0,25.55,32.52,970.56,269.2
232,2012-08-20,13644.0,Zch_Stampfenbachstrasse,11.04,29.65,24.36,71.88,151.73,5.0,29.52,2012.0,48.95,26.45,33.56,971.13,243.38
233,2012-08-21,14378.0,Zch_Stampfenbachstrasse,19.49,44.91,39.11,59.64,117.74,0.0,29.15,2012.0,0.0,25.01,31.25,968.57,219.04
234,2012-08-22,15100.0,Zch_Stampfenbachstrasse,7.34,27.62,20.33,83.2,129.75,2.0,30.73,2012.0,54.1,25.27,28.84,967.55,199.2
235,2012-08-23,15461.0,Zch_Stampfenbachstrasse,11.59,30.53,25.26,60.83,101.3,0.0,22.42,2012.0,54.55,22.8,27.19,964.85,195.24
236,2012-08-24,16124.0,Zch_Stampfenbachstrasse,11.12,31.49,25.38,51.98,92.43,0.0,17.54,2012.0,554.62,20.63,24.3,961.93,83.38
237,2012-08-25,11786.0,Zch_Stampfenbachstrasse,3.51,12.84,9.53,67.03,86.5,0.0,13.83,2012.0,352.45,20.33,25.21,962.9,176.85
238,2012-08-26,9667.0,Zch_Stampfenbachstrasse,1.52,6.07,4.39,62.52,74.49,0.0,6.43,2012.0,31.38,17.96,20.65,968.99,224.11
239,2012-08-27,14269.0,Zch_Stampfenbachstrasse,21.45,32.18,34.03,43.17,75.18,0.0,10.0,2012.0,0.0,18.23,23.02,970.69,266.49
240,2012-08-28,14667.0,Zch_Stampfenbachstrasse,16.58,37.9,33.12,49.99,107.0,0.0,21.97,2012.0,40.57,20.06,26.35,969.52,194.1
241,2012-08-29,15229.0,Zch_Stampfenbachstrasse,19.44,39.46,36.23,54.53,97.75,0.0,20.3,2012.0,90.32,21.55,28.21,969.56,225.84
242,2012-08-30,15514.0,Zch_Stampfenbachstrasse,11.51,28.38,24.07,48.99,70.09,0.0,11.54,2012.0,718.4,17.71,20.87,969.22,60.32
243,2012-08-31,16450.0,Zch_Stampfenbachstrasse,10.35,25.34,21.55,45.79,66.41,0.0,7.93,2012.0,659.87,13.04,14.82,969.89,30.62
244,2012-09-01,12531.0,Zch_Stampfenbachstrasse,10.37,26.14,21.98,32.73,48.22,0.0,8.85,2012.0,766.03,12.48,13.88,970.6,34.75
245,2012-09-02,9902.0,Zch_Stampfenbachstrasse,7.71,17.09,15.11,34.39,53.38,0.0,11.47,2012.0,0.0,15.83,18.52,972.03,128.08
246,2012-09-03,14469.0,Zch_Stampfenbachstrasse,19.39,34.94,33.82,34.92,60.26,0.0,16.71,2012.0,0.0,17.52,19.38,970.73,76.29
247,2012-09-04,14783.0,Zch_Stampfenbachstrasse,17.65,32.16,30.97,48.62,72.43,0.0,32.81,2012.0,0.23,19.67,22.2,968.15,88.17
248,2012-09-05,15424.0,Zch_Stampfenbachstrasse,18.76,42.5,37.26,44.74,74.31,0.0,42.0,2012.0,16.32,19.22,21.9,968.56,95.73
249,2012-09-06,15771.0,Zch_Stampfenbachstrasse,16.23,32.35,29.93,43.58,62.58,0.0,22.5,2012.0,0.0,17.7,20.01,973.46,105.16
250,2012-09-07,15902.0,Zch_Stampfenbachstrasse,29.22,47.82,48.43,28.88,77.49,0.0,25.32,2012.0,0.0,17.32,23.18,974.24,214.29
251,2012-09-08,11889.0,Zch_Stampfenbachstrasse,14.2,38.38,31.45,34.34,95.94,0.0,22.59,2012.0,4.68,17.61,24.03,971.31,225.38
252,2012-09-09,10258.0,Zch_Stampfenbachstrasse,12.1,40.35,30.8,46.69,125.46,2.0,23.92,2012.0,0.0,19.71,26.72,967.67,225.95
253,2012-09-10,12096.0,Zch_Stampfenbachstrasse,10.97,38.49,28.92,60.98,124.25,2.0,24.5,2012.0,0.0,21.94,27.24,967.72,212.45
254,2012-09-11,14244.0,Zch_Stampfenbachstrasse,15.72,38.51,32.74,55.13,111.18,0.0,27.29,2012.0,166.15,20.42,25.72,966.39,148.78
255,2012-09-12,15225.0,Zch_Stampfenbachstrasse,5.39,20.51,15.04,57.02,74.2,0.0,7.43,2012.0,833.97,13.14,17.1,965.74,48.18
256,2012-09-13,14993.0,Zch_Stampfenbachstrasse,16.19,34.53,31.03,38.7,65.53,0.0,11.23,2012.0,69.93,11.84,14.97,966.56,115.22
257,2012-09-14,15585.0,Zch_Stampfenbachstrasse,30.41,40.52,45.57,28.61,88.22,0.0,20.25,2012.0,0.0,12.77,18.25,967.32,207.83
258,2012-09-15,11999.0,Zch_Stampfenbachstrasse,12.04,32.46,26.63,38.49,74.21,0.0,12.5,2012.0,0.0,15.17,18.38,967.73,133.22
259,2012-09-16,10344.0,Zch_Stampfenbachstrasse,8.96,27.98,21.82,32.69,69.02,0.0,14.69,2012.0,0.0,14.88,20.38,966.12,182.77
260,2012-09-17,14481.0,Zch_Stampfenbachstrasse,33.16,47.09,51.21,33.02,100.48,0.0,24.28,2012.0,0.0,17.34,22.82,965.44,190.08
261,2012-09-18,14780.0,Zch_Stampfenbachstrasse,29.49,40.59,44.87,39.89,88.56,0.0,25.61,2012.0,325.63,17.8,23.27,963.97,162.59
262,2012-09-19,15705.0,Zch_Stampfenbachstrasse,12.96,30.33,26.25,45.56,72.07,0.0,10.88,2012.0,706.32,12.81,15.5,968.95,76.61
263,2012-09-20,15438.0,Zch_Stampfenbachstrasse,29.2,41.0,44.85,27.3,65.06,0.0,11.81,2012.0,0.0,11.38,16.33,972.04,211.04
264,2012-09-21,14649.0,Zch_Stampfenbachstrasse,42.97,47.31,59.19,28.77,76.1,0.0,22.89,2012.0,191.9,14.62,21.23,967.11,200.9
265,2012-09-22,12047.0,Zch_Stampfenbachstrasse,5.14,20.48,14.83,51.84,74.84,0.0,10.32,2012.0,471.67,14.99,16.77,965.66,15.71
266,2012-09-23,10009.0,Zch_Stampfenbachstrasse,10.57,21.76,19.86,28.65,43.63,0.0,14.2,2012.0,0.0,15.04,19.67,962.74,146.44
267,2012-09-24,13382.0,Zch_Stampfenbachstrasse,13.25,22.88,22.59,38.8,68.11,0.0,13.52,2012.0,92.65,16.1,19.18,955.19,79.93
268,2012-09-25,15613.0,Zch_Stampfenbachstrasse,18.12,34.24,32.43,33.84,65.48,0.0,11.89,2012.0,0.0,15.39,21.18,954.57,165.57
269,2012-09-26,16147.0,Zch_Stampfenbachstrasse,34.43,32.13,44.41,39.92,83.08,0.0,15.7,2012.0,260.2,13.93,18.94,953.73,144.07
270,2012-09-27,16549.0,Zch_Stampfenbachstrasse,8.31,21.05,17.67,68.85,95.61,0.0,6.67,2012.0,158.18,13.42,18.42,963.13,177.22
271,2012-09-28,17355.0,Zch_Stampfenbachstrasse,41.68,46.71,57.85,31.94,58.35,0.0,14.02,2012.0,5.18,13.9,18.57,968.45,194.72
272,2012-09-29,13442.0,Zch_Stampfenbachstrasse,23.15,44.37,41.76,18.5,51.1,0.0,16.3,2012.0,668.03,12.2,12.77,967.73,25.81
273,2012-09-30,10429.0,Zch_Stampfenbachstrasse,8.88,21.89,18.57,28.13,39.88,0.0,15.64,2012.0,0.0,12.39,13.58,969.45,56.48
274,2012-10-01,14076.0,Zch_Stampfenbachstrasse,27.92,38.86,42.7,19.23,45.33,0.0,18.23,2012.0,26.62,13.94,16.37,968.49,59.54
275,2012-10-02,14842.0,Zch_Stampfenbachstrasse,23.19,39.39,39.19,38.65,80.45,0.0,17.53,2012.0,0.0,14.75,18.83,969.42,158.58
276,2012-10-03,15701.0,Zch_Stampfenbachstrasse,25.51,38.0,40.33,21.97,64.26,0.0,17.61,2012.0,13.83,14.75,18.7,967.82,140.69
277,2012-10-04,15242.0,Zch_Stampfenbachstrasse,9.14,25.16,20.49,38.08,65.7,0.0,15.8,2012.0,209.73,15.35,17.65,965.9,56.78
278,2012-10-05,15718.0,Zch_Stampfenbachstrasse,20.84,33.96,34.47,34.97,77.38,0.0,21.68,2012.0,0.0,16.09,20.82,968.11,144.92
279,2012-10-06,13284.0,Zch_Stampfenbachstrasse,6.91,28.44,20.42,45.23,99.29,0.0,17.75,2012.0,30.02,17.61,22.38,967.11,147.38
280,2012-10-07,9007.0,Zch_Stampfenbachstrasse,3.31,15.14,10.57,54.67,73.02,0.0,10.05,2012.0,651.47,14.58,16.7,967.89,49.13
281,2012-10-08,12887.0,Zch_Stampfenbachstrasse,40.51,36.72,51.68,15.18,38.04,0.0,19.46,2012.0,218.55,11.28,13.87,968.56,57.9
282,2012-10-09,13696.0,Zch_Stampfenbachstrasse,14.96,29.4,27.37,23.43,33.47,0.0,6.94,2012.0,941.88,15.04,17.17,962.83,39.34
283,2012-10-10,14427.0,Zch_Stampfenbachstrasse,28.09,34.95,40.79,14.86,26.5,0.0,7.33,2012.0,582.23,13.87,15.22,962.96,28.43
284,2012-10-11,12420.0,Zch_Stampfenbachstrasse,31.74,32.67,42.53,8.2,18.0,0.0,15.98,2012.0,0.0,13.52,15.33,960.51,69.97
285,2012-10-12,14536.0,Zch_Stampfenbachstrasse,14.36,29.41,26.9,23.72,51.73,0.0,13.43,2012.0,642.87,12.95,14.67,962.04,30.39
286,2012-10-13,11298.0,Zch_Stampfenbachstrasse,12.13,26.08,23.36,24.56,49.0,0.0,13.28,2012.0,0.0,10.72,13.7,962.97,121.07
287,2012-10-14,9330.0,Zch_Stampfenbachstrasse,6.64,20.27,15.92,35.5,55.0,0.0,11.61,2012.0,53.05,11.61,13.5,953.83,70.52
288,2012-10-15,13092.0,Zch_Stampfenbachstrasse,8.89,25.92,20.68,39.49,63.94,0.0,9.96,2012.0,455.33,8.1,11.42,958.91,37.02
289,2012-10-16,13571.0,Zch_Stampfenbachstrasse,30.02,38.75,44.33,20.68,50.18,0.0,15.91,2012.0,19.18,8.57,12.8,963.22,123.91
290,2012-10-17,14246.0,Zch_Stampfenbachstrasse,43.73,47.31,59.8,9.93,29.96,0.0,21.14,2012.0,0.0,12.05,17.98,963.38,116.52
291,2012-10-18,14244.0,Zch_Stampfenbachstrasse,58.73,50.49,73.49,6.87,29.52,0.0,25.94,2012.0,0.0,13.27,19.28,963.6,130.86
292,2012-10-19,15136.0,Zch_Stampfenbachstrasse,69.79,53.29,83.82,10.61,42.17,0.0,30.54,2012.0,0.0,14.13,20.27,965.11,141.79
293,2012-10-20,11800.0,Zch_Stampfenbachstrasse,42.96,44.24,57.58,13.22,64.09,0.0,27.25,2012.0,0.0,13.59,20.63,968.09,130.08
294,2012-10-21,10333.0,Zch_Stampfenbachstrasse,26.81,42.26,43.59,10.02,32.6,0.0,29.86,2012.0,0.0,14.21,19.82,967.0,127.81
295,2012-10-22,13751.0,Zch_Stampfenbachstrasse,48.18,43.83,61.55,5.39,14.94,0.0,36.42,2012.0,0.0,12.98,17.22,969.59,90.85
296,2012-10-23,15005.0,Zch_Stampfenbachstrasse,29.96,36.78,43.25,4.46,6.58,0.0,18.96,2012.0,2.58,9.81,10.57,971.23,21.0
297,2012-10-24,15355.0,Zch_Stampfenbachstrasse,38.55,34.01,48.69,2.73,5.13,0.0,17.02,2012.0,0.0,8.84,9.62,968.59,16.46
298,2012-10-25,16184.0,Zch_Stampfenbachstrasse,48.94,41.2,60.78,2.12,5.71,0.0,19.3,2012.0,0.0,9.15,9.95,964.44,19.55
299,2012-10-26,16197.0,Zch_Stampfenbachstrasse,43.56,38.73,55.17,2.47,5.99,0.0,23.06,2012.0,157.3,9.2,10.07,954.26,19.63
300,2012-10-27,11759.0,Zch_Stampfenbachstrasse,11.76,26.74,23.41,15.69,49.11,0.0,7.33,2012.0,937.03,4.4,8.83,947.65,18.52
301,2012-10-28,8660.0,Zch_Stampfenbachstrasse,8.16,24.9,19.56,37.89,50.91,0.0,7.27,2012.0,903.1,0.46,0.98,959.17,10.73
302,2012-10-29,13970.0,Zch_Stampfenbachstrasse,42.98,46.87,58.97,19.83,39.75,0.0,18.29,2012.0,23.1,1.41,3.33,964.87,89.21
303,2012-10-30,15267.0,Zch_Stampfenbachstrasse,44.86,56.44,65.48,16.01,54.22,0.0,24.13,2012.0,25.43,3.62,7.1,958.88,120.81
304,2012-10-31,15787.0,Zch_Stampfenbachstrasse,77.3,59.51,93.1,4.4,14.21,0.0,,2012.0,28.0,2.21,4.68,951.52,88.77
305,2012-11-01,15853.0,Zch_Stampfenbachstrasse,35.64,46.05,52.65,23.59,70.53,0.0,,2012.0,194.9,7.92,12.15,944.33,98.26
306,2012-11-02,16302.0,Zch_Stampfenbachstrasse,9.87,29.09,23.13,51.1,70.13,0.0,,2012.0,299.82,9.76,12.28,954.12,92.47
307,2012-11-03,13008.0,Zch_Stampfenbachstrasse,6.39,25.86,18.65,40.88,71.41,0.0,10.92,2012.0,2.88,12.96,16.77,955.83,85.27
308,2012-11-04,10451.0,Zch_Stampfenbachstrasse,6.99,23.78,18.04,43.79,68.74,0.0,9.01,2012.0,600.05,12.2,16.38,953.64,88.95
309,2012-11-05,14289.0,Zch_Stampfenbachstrasse,5.64,19.08,14.49,55.58,74.67,0.0,7.08,2012.0,441.1,8.39,10.72,956.93,70.29
310,2012-11-06,15073.0,Zch_Stampfenbachstrasse,32.36,41.74,47.77,29.49,59.34,0.0,11.37,2012.0,397.83,5.94,7.47,968.07,44.08
311,2012-11-07,15358.0,Zch_Stampfenbachstrasse,39.77,45.49,55.67,16.24,44.48,0.0,19.73,2012.0,0.0,6.02,8.85,977.66,45.19
312,2012-11-08,15869.0,Zch_Stampfenbachstrasse,98.31,57.96,109.12,3.22,12.69,0.0,,2012.0,0.0,6.12,9.63,972.38,62.38
313,2012-11-09,16384.0,Zch_Stampfenbachstrasse,99.32,60.4,111.21,2.95,9.97,0.0,30.05,2012.0,74.0,7.66,11.32,966.18,90.74
314,2012-11-10,13077.0,Zch_Stampfenbachstrasse,42.58,45.23,57.79,5.45,45.44,0.0,24.18,2012.0,509.97,9.71,10.89,957.37,32.71
315,2012-11-11,10417.0,Zch_Stampfenbachstrasse,11.8,36.52,28.56,21.13,46.71,0.0,8.24,2012.0,1175.33,9.56,9.93,961.35,14.69
316,2012-11-12,14208.0,Zch_Stampfenbachstrasse,21.01,36.32,35.83,17.99,42.18,0.0,13.36,2012.0,338.24,8.44,9.08,973.62,13.82
317,2012-11-13,15051.0,Zch_Stampfenbachstrasse,24.08,31.04,35.54,10.94,20.69,0.0,22.94,2012.0,128.2,7.64,8.35,977.95,35.96
318,2012-11-14,15406.0,Zch_Stampfenbachstrasse,35.65,34.57,46.66,10.55,21.45,0.0,18.24,2012.0,0.0,7.27,9.65,975.01,53.86
319,2012-11-15,15474.0,Zch_Stampfenbachstrasse,42.29,41.78,55.76,2.0,6.51,0.0,,2012.0,0.0,5.51,7.08,971.31,48.73
320,2012-11-16,16160.0,Zch_Stampfenbachstrasse,34.94,44.5,51.28,1.89,9.36,0.0,,2012.0,0.0,4.84,6.5,968.28,48.35
321,2012-11-17,12215.0,Zch_Stampfenbachstrasse,14.23,38.26,31.42,8.83,26.38,0.0,20.78,2012.0,0.0,5.37,8.1,964.23,50.47
322,2012-11-18,9821.0,Zch_Stampfenbachstrasse,19.01,31.8,31.87,5.72,22.72,0.0,25.39,2012.0,0.0,5.88,8.53,963.42,65.77
323,2012-11-19,14206.0,Zch_Stampfenbachstrasse,42.56,43.31,56.77,1.23,4.56,0.0,29.69,2012.0,0.0,4.4,5.92,966.18,26.0
324,2012-11-20,14988.0,Zch_Stampfenbachstrasse,38.32,46.69,55.14,4.7,16.45,0.0,,2012.0,0.0,4.09,4.97,968.39,25.72
325,2012-11-21,15260.0,Zch_Stampfenbachstrasse,49.23,47.11,64.1,1.79,7.94,0.0,31.44,2012.0,0.0,3.91,5.52,968.7,38.0
326,2012-11-22,16179.0,Zch_Stampfenbachstrasse,77.42,47.04,86.67,3.18,21.55,0.0,32.81,2012.0,27.17,7.01,8.84,972.18,32.17
327,2012-11-23,16415.0,Zch_Stampfenbachstrasse,39.08,47.39,56.11,3.66,20.28,0.0,33.08,2012.0,0.0,8.3,10.35,970.65,57.24
328,2012-11-24,13609.0,Zch_Stampfenbachstrasse,41.11,47.91,58.02,4.2,22.97,0.0,29.66,2012.0,0.0,8.89,11.52,968.32,57.24
329,2012-11-25,10972.0,Zch_Stampfenbachstrasse,13.49,37.12,30.23,23.19,63.79,0.0,22.06,2012.0,69.22,11.05,13.1,966.93,36.42
330,2012-11-26,14450.0,Zch_Stampfenbachstrasse,59.96,45.95,72.1,12.61,67.93,0.0,20.57,2012.0,587.22,9.42,10.25,960.1,20.74
331,2012-11-27,15459.0,Zch_Stampfenbachstrasse,12.07,40.41,30.81,30.86,66.62,0.0,8.15,2012.0,0.0,6.94,7.77,955.73,21.94
332,2012-11-28,16250.0,Zch_Stampfenbachstrasse,26.21,45.82,44.98,10.39,24.45,0.0,7.43,2012.0,1105.52,5.63,6.72,948.67,5.85
333,2012-11-29,15959.0,Zch_Stampfenbachstrasse,43.7,48.02,60.15,7.86,33.39,0.0,8.37,2012.0,886.03,1.89,3.3,950.12,8.51
334,2012-11-30,16761.0,Zch_Stampfenbachstrasse,37.43,41.91,51.93,6.15,28.35,0.0,16.93,2012.0,0.93,1.62,2.88,956.48,49.75
