,Unnamed: 0.1,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN,RainDur,T,T_max_h1,p,StrGlo,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,1.5km_green,1km_green,500m_green,200m_green,1.5km_trees,1km_trees,500m_trees,200m_trees,WD,WVv,WVs,Hr,NO2_tomorrow
3039,3039,2020-04-27,10378.0,Zch_Stampfenbachstrasse,3.4,12.36,9.19,74.01,98.6,0.0,11.49,7.56,0.2,1.04,8809.74,7.98,17.6,22.6,959.46,294.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,221.68875,1.5133333333333334,1.9108333333333334,53.653333333333336,14.09
3040,3040,2020-04-28,10854.0,Zch_Stampfenbachstrasse,4.28,14.09,10.8,60.9,78.7,0.0,7.98,5.8,0.21,0.96,9592.67,882.3,13.66,15.15,958.2,62.18,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,234.56208333333333,1.3462500000000002,1.6458333333333333,81.765,9.68
3041,3041,2020-04-29,11244.0,Zch_Stampfenbachstrasse,2.7,9.68,7.22,70.27,85.01,0.0,5.92,3.9,0.18,0.83,9390.97,436.32,12.35,16.54,960.39,172.29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,232.49,2.259583333333333,2.518333333333333,69.69083333333333,14.33
3042,3042,2020-04-30,11546.0,Zch_Stampfenbachstrasse,5.06,14.33,11.55,54.63,70.8,0.0,6.06,4.09,0.2,0.84,11320.81,444.87,11.4,12.08,958.71,51.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,201.84208333333333,2.1591666666666667,2.3466666666666667,77.6825,7.32
3043,3043,2020-05-01,5196.0,Zch_Stampfenbachstrasse,1.45,7.32,4.99,69.0,86.55,0.0,5.68,4.17,0.18,0.8,6804.93,583.78,10.64,12.08,957.39,90.59,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,241.81541666666666,2.066666666666667,2.3820833333333336,79.06833333333334,7.99
3044,3044,2020-05-02,6495.0,Zch_Stampfenbachstrasse,2.15,7.99,5.9,59.36,72.54,0.0,6.25,4.35,0.18,0.81,6362.95,286.0,11.05,15.31,962.04,121.72,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,219.24833333333333,2.271666666666667,2.4854166666666666,80.05499999999999,8.91
3045,3045,2020-05-03,5776.0,Zch_Stampfenbachstrasse,1.74,8.91,6.06,63.24,89.26,0.0,7.32,5.27,0.19,0.88,7642.84,2.52,12.28,17.13,967.52,262.37,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,216.87041666666667,0.7987500000000001,1.295,65.53083333333333,11.56
3046,3046,2020-05-04,10598.0,Zch_Stampfenbachstrasse,3.86,11.56,9.14,58.64,81.97,0.0,7.85,4.92,0.2,0.99,9682.76,39.12,16.91,21.69,965.9,252.14,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,201.26833333333332,1.6058333333333332,1.8412499999999998,62.102916666666665,19.83
3047,3047,2020-05-05,10607.0,Zch_Stampfenbachstrasse,7.75,19.83,16.58,39.9,64.38,0.0,11.49,8.58,0.23,0.94,9053.67,644.27,12.57,15.75,965.46,40.28,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,64.36375,1.97,2.339130434782609,83.87086956521739,16.87
3048,3048,2020-05-06,11111.0,Zch_Stampfenbachstrasse,5.66,16.87,13.36,66.26,102.02,0.0,14.04,10.06,0.22,1.2,9961.7,19.68,12.32,16.35,970.07,248.17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,48.05166666666667,1.9308333333333334,2.1774999999999998,60.560833333333335,25.5
3049,3049,2020-05-07,11306.0,Zch_Stampfenbachstrasse,7.37,25.5,19.25,71.07,116.42,0.0,13.36,8.59,0.26,1.45,15995.18,0.0,14.78,21.73,971.42,328.05,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,74.93166666666666,1.2541666666666667,1.6145833333333333,48.72125,26.79
3050,3050,2020-05-08,11447.0,Zch_Stampfenbachstrasse,6.73,26.79,19.4,63.27,115.08,0.0,15.58,10.36,0.31,1.41,17675.6,0.0,19.04,25.45,966.76,297.26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,232.67416666666668,0.62875,1.0458333333333334,54.513749999999995,14.51
3051,3051,2020-05-09,7702.0,Zch_Stampfenbachstrasse,2.26,14.51,9.4,79.49,113.54,0.0,15.48,10.82,0.27,1.31,11906.44,0.35,21.23,25.97,961.5,299.03,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,212.9295833333333,0.9270833333333334,1.3704166666666666,52.456250000000004,7.85
3052,3052,2020-05-10,6813.0,Zch_Stampfenbachstrasse,1.96,7.85,5.67,84.29,103.34,0.0,11.23,7.85,0.22,1.19,8573.2,226.6,19.95,24.39,956.08,244.98,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,140.57625,1.39,1.7070833333333333,63.64125000000001,15.64
3053,3053,2020-05-11,11404.0,Zch_Stampfenbachstrasse,3.73,15.64,11.17,46.98,62.02,0.0,10.38,6.56,0.21,0.92,8190.51,509.08,13.58,18.81,952.18,65.78,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,205.46333333333334,2.0870833333333336,2.3229166666666665,77.06041666666667,12.04
3054,3054,2020-05-12,11832.0,Zch_Stampfenbachstrasse,6.49,12.04,11.5,53.43,63.82,0.0,8.86,6.57,0.2,0.95,10017.65,15.25,8.12,11.86,963.78,201.48,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,73.96416666666666,1.8816666666666668,2.3629166666666666,66.30375,21.76
3055,3055,2020-05-13,11785.0,Zch_Stampfenbachstrasse,10.6,21.76,19.87,29.46,44.31,0.0,17.01,12.52,0.25,1.03,11521.45,263.8,10.2,11.85,958.85,88.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,48.330000000000005,1.61,1.8717391304347826,78.62086956521739,16.83
3056,3056,2020-05-14,12060.0,Zch_Stampfenbachstrasse,6.08,16.83,13.68,53.41,71.96,0.0,13.11,10.18,0.23,0.92,9024.63,342.05,9.88,11.24,961.0,92.92,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,38.32458333333333,2.6666666666666665,2.8395833333333336,82.01416666666667,19.63
3057,3057,2020-05-15,12580.0,Zch_Stampfenbachstrasse,7.65,19.63,16.4,52.59,72.32,0.0,18.74,14.19,0.25,1.1,10326.67,0.0,11.21,13.64,964.73,114.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,47.67958333333333,1.8237500000000002,2.065,73.175,16.27
3058,3058,2020-05-16,9754.0,Zch_Stampfenbachstrasse,3.89,16.27,11.62,61.12,98.79,0.0,16.68,13.33,0.26,1.3,13407.64,0.0,13.09,18.13,969.2,279.57,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,37.61541666666667,1.7225000000000001,1.9649999999999999,62.79791666666667,14.19
3059,3059,2020-05-17,7794.0,Zch_Stampfenbachstrasse,2.03,14.19,9.04,89.09,121.56,2.0,13.37,10.22,0.24,1.36,10048.33,0.0,16.45,21.43,969.97,338.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,100.32666666666665,1.5995833333333334,1.9129166666666666,47.70250000000001,23.2
3060,3060,2020-05-18,10940.0,Zch_Stampfenbachstrasse,4.98,23.2,16.13,97.96,130.62,7.0,14.62,9.76,0.25,1.56,13585.51,0.0,18.14,23.62,971.53,336.36,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,65.36375,1.34875,1.7133333333333332,45.04583333333333,20.42
3061,3061,2020-05-19,12633.0,Zch_Stampfenbachstrasse,5.33,20.42,14.95,94.36,122.49,1.0,13.5,7.94,0.24,1.58,13380.74,0.0,20.06,24.22,969.09,327.51,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,39.99,1.7387499999999998,2.0279166666666666,44.736250000000005,17.88
3062,3062,2020-05-20,13451.0,Zch_Stampfenbachstrasse,5.8,17.88,14.0,83.08,100.55,0.0,11.33,6.42,0.23,1.44,13904.04,0.0,20.19,23.35,968.81,278.49,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,47.742916666666666,1.9349999999999998,2.185416666666667,44.74041666666667,11.61
3063,3063,2020-05-21,8067.0,Zch_Stampfenbachstrasse,2.1,11.61,7.76,80.53,107.58,0.0,11.7,8.16,0.24,1.21,9748.05,0.0,20.24,25.06,970.27,329.97,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,58.89666666666667,1.4124999999999999,1.72625,48.07791666666666,19.43
3064,3064,2020-05-22,11211.0,Zch_Stampfenbachstrasse,3.08,19.43,12.63,70.67,106.92,0.0,14.98,9.76,0.27,1.35,12689.0,0.0,21.65,27.57,971.83,245.99,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,226.58583333333334,0.78375,1.1866666666666668,50.19625,9.8
3065,3065,2020-05-23,8564.0,Zch_Stampfenbachstrasse,1.93,9.8,6.67,61.44,90.75,0.0,10.72,7.1,0.21,1.12,7372.17,374.27,16.86,23.58,974.43,113.72,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,236.5325,1.7491666666666665,1.9887499999999998,73.27458333333333,7.28
3066,3066,2020-05-24,7003.0,Zch_Stampfenbachstrasse,1.43,7.28,4.95,63.0,84.95,0.0,7.86,5.23,0.18,0.95,7211.67,0.0,14.69,19.23,980.28,293.55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,200.93875,1.3366666666666667,1.7241666666666668,58.60208333333333,17.67
3067,3067,2020-05-25,10574.0,Zch_Stampfenbachstrasse,7.24,17.67,15.04,61.06,81.38,0.0,10.0,6.29,0.21,1.13,14102.24,0.0,16.13,19.73,980.33,314.22,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,32.326249999999995,1.5729166666666667,1.86,52.70083333333333,17.76
3068,3068,2020-05-26,12759.0,Zch_Stampfenbachstrasse,6.15,17.76,14.22,72.83,99.74,0.0,11.41,7.24,0.22,1.17,12350.05,0.0,16.58,20.6,980.22,335.06,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,42.94833333333333,2.065,2.3183333333333334,49.54833333333334,19.07
3069,3069,2020-05-27,13254.0,Zch_Stampfenbachstrasse,6.36,19.07,15.07,72.34,98.63,0.0,10.77,6.79,0.21,1.22,14656.72,0.0,17.2,22.12,979.17,355.24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,69.72125,2.004583333333333,2.2937499999999997,43.23,28.15
3070,3070,2020-05-28,13391.0,Zch_Stampfenbachstrasse,10.23,28.15,22.92,70.88,108.99,0.0,13.86,8.2,0.25,1.37,13858.39,58.67,17.42,22.57,975.83,279.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,42.01,1.2520833333333334,1.5883333333333332,48.69958333333333,11.71
3071,3071,2020-05-29,13966.0,Zch_Stampfenbachstrasse,4.67,11.71,9.87,81.06,97.65,0.0,10.81,6.16,0.18,1.08,8628.69,0.0,15.79,19.57,971.66,352.96,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,53.263749999999995,3.186666666666667,3.4766666666666666,46.30416666666667,10.53
3072,3072,2020-05-30,11204.0,Zch_Stampfenbachstrasse,2.9,10.53,7.83,78.99,99.31,0.0,10.57,7.15,0.18,1.22,8996.23,0.0,15.76,19.64,968.22,314.13,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,69.14833333333333,1.9258333333333333,2.3358333333333334,47.67916666666667,8.63
3073,3073,2020-05-31,8268.0,Zch_Stampfenbachstrasse,2.02,8.63,6.13,81.63,101.65,0.0,10.15,6.85,0.17,1.32,8227.79,0.0,16.13,20.71,967.25,346.66,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,45.71458333333334,2.46,2.6870833333333333,45.01541666666666,7.87
3074,3074,2020-06-01,8097.0,Zch_Stampfenbachstrasse,1.88,7.87,5.62,88.78,108.57,0.0,9.57,5.87,0.17,1.2,8903.65,0.0,18.68,24.47,967.41,351.6,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,56.1175,2.1366666666666667,2.4458333333333333,42.70583333333334,23.38
3075,3075,2020-06-02,12992.0,Zch_Stampfenbachstrasse,6.75,23.38,17.63,81.57,106.5,0.0,15.3,8.25,0.23,1.44,15024.85,0.0,20.57,25.56,964.94,352.38,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,57.78625,1.2775,1.74,40.975833333333334,20.34
3076,3076,2020-06-03,13308.0,Zch_Stampfenbachstrasse,4.55,20.34,14.29,81.31,119.94,0.0,16.34,8.91,0.21,1.26,11753.56,25.53,20.52,25.96,956.72,283.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,219.105,1.2333333333333334,1.7779166666666668,48.47416666666667,14.98
3077,3077,2020-06-04,13086.0,Zch_Stampfenbachstrasse,4.16,14.98,11.17,72.83,92.6,0.0,8.02,5.81,0.2,1.02,8572.59,1156.67,15.14,17.35,949.65,50.95,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,192.63166666666666,1.8920833333333331,2.19875,82.99625,8.86
3078,3078,2020-06-05,13437.0,Zch_Stampfenbachstrasse,1.9,8.86,6.16,64.07,81.2,0.0,8.94,5.68,0.16,0.91,6033.65,227.77,13.95,17.0,952.62,130.15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,249.8925,2.7504166666666667,2.9754166666666664,73.30624999999999,5.29
3079,3079,2020-06-06,10594.0,Zch_Stampfenbachstrasse,2.15,5.29,4.49,40.77,49.59,0.0,5.82,3.92,0.15,0.95,15675.45,259.22,16.6,20.23,955.59,184.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,256.03333333333336,2.19125,2.4458333333333333,68.86166666666666,7.53
3080,3080,2020-06-07,7300.0,Zch_Stampfenbachstrasse,2.6,7.53,6.02,53.76,68.09,0.0,5.14,3.99,0.16,0.86,11580.52,552.62,12.64,13.86,959.63,96.63,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,213.28208333333336,1.45125,1.6795833333333334,80.24541666666667,16.66
3081,3081,2020-06-08,12740.0,Zch_Stampfenbachstrasse,8.98,16.66,15.91,49.26,82.86,0.0,8.23,5.15,0.2,1.04,13672.54,304.33,14.93,19.31,961.34,239.53,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,70.145,1.5508333333333333,1.8716666666666668,66.34041666666667,20.96
3082,3082,2020-06-09,12984.0,Zch_Stampfenbachstrasse,8.48,20.96,17.76,44.54,63.45,0.0,9.88,7.15,0.22,0.95,12091.08,471.7,13.55,16.09,962.51,62.51,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,165.12875,1.5658333333333332,1.7825,83.895,20.43
3083,3083,2020-06-10,13489.0,Zch_Stampfenbachstrasse,9.01,20.43,17.91,,,,12.54,9.59,0.24,0.91,10566.71,405.63,14.06,16.49,961.95,83.19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,260.4108333333333,1.2370833333333333,1.4691666666666665,85.93083333333334,19.59
3084,3084,2020-06-11,14123.0,Zch_Stampfenbachstrasse,8.66,19.59,17.19,,,,10.4,7.85,0.23,0.98,10138.1,225.38,15.74,19.91,958.76,228.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,136.99583333333334,1.18375,1.5039130434782606,75.90130434782608,16.99
3085,3085,2020-06-12,14185.0,Zch_Stampfenbachstrasse,6.66,16.99,14.22,58.59,92.85,0.0,10.04,6.6,0.24,1.05,13778.55,0.0,20.15,27.29,955.87,358.24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,99.4825,2.111666666666667,2.3962499999999998,56.031666666666666,8.59
3086,3086,2020-06-13,11113.0,Zch_Stampfenbachstrasse,2.45,8.59,6.46,73.24,97.28,0.0,8.66,5.79,0.18,1.03,8960.7,281.57,18.54,24.89,961.51,265.91,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,7471,4473,1611,132,9115,4054,1419,152,150.14625,2.2591666666666668,2.5170833333333333,67.77208333333333,6.57
3087,3087,2020-06-14,7531.0,Zch_Stampfenbachstrasse,1.66,6.57,4.77,59.52,71.2,0.0,6.33,4.53,0.17,0.89,6044.05,313.05,15.0,16.63,966.83,54.23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7471,4473,1611,132,9115,4054,1419,152,197.93416666666667,1.9841666666666666,2.0908333333333333,80.14833333333333,14.81
3088,3088,2020-06-15,12525.0,Zch_Stampfenbachstrasse,5.39,14.81,12.07,49.34,75.19,0.0,10.08,6.19,0.2,0.98,11125.01,0.0,17.63,21.21,967.9,175.85,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,225.5625,1.2933333333333332,1.6325,69.02083333333333,14.35
3089,3089,2020-06-16,12119.0,Zch_Stampfenbachstrasse,7.01,14.35,13.13,58.32,81.57,0.0,8.94,5.93,0.21,0.97,10457.34,1.83,17.75,20.94,965.49,225.95,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,116.015,1.8604166666666666,2.21625,72.05375,14.99
3090,3090,2020-06-17,13421.0,Zch_Stampfenbachstrasse,5.42,14.99,12.18,50.17,74.57,0.0,8.36,5.95,0.21,0.92,10004.84,386.16,15.38,16.42,962.45,71.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7471,4473,1611,132,9115,4054,1419,152,219.84124999999997,1.75125,1.95,84.40791666666667,16.49
3091,3091,2020-06-18,13376.0,Zch_Stampfenbachstrasse,7.0,16.49,14.24,47.98,83.73,0.0,7.93,5.07,0.2,0.92,11898.15,145.55,16.12,21.48,964.21,236.18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7471,4473,1611,132,9115,4054,1419,152,212.17791666666665,1.1041666666666667,1.5208333333333333,74.28333333333333,15.2
3092,3092,2020-06-19,13898.0,Zch_Stampfenbachstrasse,4.89,15.2,11.87,49.74,68.77,0.0,6.7,4.47,0.2,0.9,17446.86,87.93,14.98,15.97,968.46,113.81,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7471,4473,1611,132,9115,4054,1419,152,210.32333333333335,1.3379166666666666,1.635,78.27,13.36
