Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2012-07-30,11727.0,Zch_Stampfenbachstrasse,7.71,19.95,16.61,52.8,96.25,0.0,15.25,,0.25,0.73,
2012-07-31,12798.0,Zch_Stampfenbachstrasse,13.47,30.6,26.8,55.46,110.94,0.0,17.23,,0.32,1.08,
2012-08-01,7989.0,Zch_Stampfenbachstrasse,4.83,20.55,14.62,67.26,116.43,0.0,40.46,,0.33,1.4,
2012-08-02,11805.0,Zch_Stampfenbachstrasse,3.84,15.2,11.03,88.74,120.18,1.0,20.67,,0.21,1.15,
2012-08-03,12182.0,Zch_Stampfenbachstrasse,7.73,21.41,17.39,59.25,89.0,0.0,13.67,,0.25,0.62,
2012-08-04,9748.0,Zch_Stampfenbachstrasse,5.03,20.77,14.89,76.08,123.62,3.0,15.96,,0.26,0.88,
2012-08-05,8157.0,Zch_Stampfenbachstrasse,3.07,9.78,7.57,80.02,95.55,0.0,,,0.21,0.61,
2012-08-06,12755.0,Zch_Stampfenbachstrasse,6.15,18.15,14.42,60.71,98.01,0.0,,,0.22,0.66,
2012-08-07,13613.0,Zch_Stampfenbachstrasse,14.67,20.51,22.49,48.02,81.28,0.0,9.43,,0.25,0.47,
2012-08-08,13845.0,Zch_Stampfenbachstrasse,12.21,27.05,23.93,58.87,90.28,0.0,9.92,,0.26,0.52,
2012-08-09,13858.0,Zch_Stampfenbachstrasse,12.45,32.52,26.99,61.1,99.46,0.0,15.64,,0.3,0.88,
2012-08-10,14497.0,Zch_Stampfenbachstrasse,12.45,32.19,26.82,72.63,113.39,0.0,16.54,,0.35,1.01,
2012-08-11,9333.0,Zch_Stampfenbachstrasse,5.31,18.44,13.9,89.08,117.92,0.0,18.82,,0.34,1.04,
2012-08-12,9157.0,Zch_Stampfenbachstrasse,3.75,15.51,11.12,83.5,120.05,1.0,15.69,,0.32,0.99,
2012-08-13,12884.0,Zch_Stampfenbachstrasse,8.4,26.11,20.39,78.49,116.25,0.0,18.92,,0.33,0.76,
2012-08-14,13952.0,Zch_Stampfenbachstrasse,17.24,42.02,35.8,79.13,122.59,1.0,,,0.41,1.0,
2012-08-15,14602.0,Zch_Stampfenbachstrasse,14.58,40.12,32.67,75.56,124.19,3.0,24.77,,0.41,0.86,
2012-08-16,15058.0,Zch_Stampfenbachstrasse,12.46,28.91,25.11,68.08,86.66,0.0,7.3,,0.32,0.41,
2012-08-17,15059.0,Zch_Stampfenbachstrasse,18.89,36.99,34.49,47.57,94.41,0.0,14.31,,0.39,0.56,
2012-08-18,11104.0,Zch_Stampfenbachstrasse,8.48,32.3,23.69,64.32,128.06,2.0,18.05,,0.48,0.64,
2012-08-19,9385.0,Zch_Stampfenbachstrasse,6.73,30.94,21.58,63.46,141.21,4.0,20.89,,0.51,0.56,
2012-08-20,13644.0,Zch_Stampfenbachstrasse,11.04,29.65,24.36,71.88,151.73,5.0,29.52,,0.4,0.55,
2012-08-21,14378.0,Zch_Stampfenbachstrasse,19.49,44.91,39.11,59.64,117.74,0.0,29.15,,0.47,0.49,
2012-08-22,15100.0,Zch_Stampfenbachstrasse,7.34,27.62,20.33,83.2,129.75,2.0,30.73,,0.36,0.76,
2012-08-23,15461.0,Zch_Stampfenbachstrasse,11.59,30.53,25.26,60.83,101.3,0.0,22.42,,0.36,0.72,
2012-08-24,16124.0,Zch_Stampfenbachstrasse,11.12,31.49,25.38,51.98,92.43,0.0,17.54,,0.34,0.68,
2012-08-25,11786.0,Zch_Stampfenbachstrasse,3.51,12.84,9.53,67.03,86.5,0.0,13.83,,0.32,0.68,
2012-08-26,9667.0,Zch_Stampfenbachstrasse,1.52,6.07,4.39,62.52,74.49,0.0,6.43,,0.27,0.95,
2012-08-27,14269.0,Zch_Stampfenbachstrasse,21.45,32.18,34.03,43.17,75.18,0.0,10.0,,0.34,1.35,
2012-08-28,14667.0,Zch_Stampfenbachstrasse,16.58,37.9,33.12,49.99,107.0,0.0,21.97,,0.4,1.42,
2012-08-29,15229.0,Zch_Stampfenbachstrasse,19.44,39.46,36.23,54.53,97.75,0.0,20.3,,0.43,1.17,
2012-08-30,15514.0,Zch_Stampfenbachstrasse,11.51,28.38,24.07,48.99,70.09,0.0,11.54,,0.33,0.94,
2012-08-31,16450.0,Zch_Stampfenbachstrasse,10.35,25.34,21.55,45.79,66.41,0.0,7.93,,0.33,0.99,
2012-09-01,12531.0,Zch_Stampfenbachstrasse,10.37,26.14,21.98,32.73,48.22,0.0,8.85,,0.38,1.13,
2012-09-02,9902.0,Zch_Stampfenbachstrasse,7.71,17.09,15.11,34.39,53.38,0.0,11.47,,0.35,1.39,
2012-09-03,14469.0,Zch_Stampfenbachstrasse,19.39,34.94,33.82,34.92,60.26,0.0,16.71,,0.4,1.32,
2012-09-04,14783.0,Zch_Stampfenbachstrasse,17.65,32.16,30.97,48.62,72.43,0.0,32.81,,0.4,1.34,
2012-09-05,15424.0,Zch_Stampfenbachstrasse,18.76,42.5,37.26,44.74,74.31,0.0,42.0,,0.44,1.46,
2012-09-06,15771.0,Zch_Stampfenbachstrasse,16.23,32.35,29.93,43.58,62.58,0.0,22.5,,0.37,1.5,
2012-09-07,15902.0,Zch_Stampfenbachstrasse,29.22,47.82,48.43,28.88,77.49,0.0,25.32,,0.46,1.99,
2012-09-08,11889.0,Zch_Stampfenbachstrasse,14.2,38.38,31.45,34.34,95.94,0.0,22.59,,0.5,2.14,
2012-09-09,10258.0,Zch_Stampfenbachstrasse,12.1,40.35,30.8,46.69,125.46,2.0,23.92,,0.54,2.35,
2012-09-10,12096.0,Zch_Stampfenbachstrasse,10.97,38.49,28.92,60.98,124.25,2.0,24.5,,0.42,1.95,
2012-09-11,14244.0,Zch_Stampfenbachstrasse,15.72,38.51,32.74,55.13,111.18,0.0,27.29,,0.39,1.95,
2012-09-12,15225.0,Zch_Stampfenbachstrasse,5.39,20.51,15.04,57.02,74.2,0.0,7.43,,0.26,1.82,
2012-09-13,14993.0,Zch_Stampfenbachstrasse,16.19,34.53,31.03,38.7,65.53,0.0,11.23,,0.33,2.66,
2012-09-14,15585.0,Zch_Stampfenbachstrasse,30.41,40.52,45.57,28.61,88.22,0.0,20.25,,0.41,3.08,
2012-09-15,11999.0,Zch_Stampfenbachstrasse,12.04,32.46,26.63,38.49,74.21,0.0,12.5,,0.38,3.0,
2012-09-16,10344.0,Zch_Stampfenbachstrasse,8.96,27.98,21.82,32.69,69.02,0.0,14.69,,0.38,2.8,
2012-09-17,14481.0,Zch_Stampfenbachstrasse,33.16,47.09,51.21,33.02,100.48,0.0,24.28,,0.51,2.88,
2012-09-18,14780.0,Zch_Stampfenbachstrasse,29.49,40.59,44.87,39.89,88.56,0.0,25.61,,0.45,2.34,
2012-09-19,15705.0,Zch_Stampfenbachstrasse,12.96,30.33,26.25,45.56,72.07,0.0,10.88,,0.31,1.94,
2012-09-20,15438.0,Zch_Stampfenbachstrasse,29.2,41.0,44.85,27.3,65.06,0.0,11.81,,0.38,3.16,
2012-09-21,14649.0,Zch_Stampfenbachstrasse,42.97,47.31,59.19,28.77,76.1,0.0,22.89,,0.48,3.08,
2012-09-22,12047.0,Zch_Stampfenbachstrasse,5.14,20.48,14.83,51.84,74.84,0.0,10.32,,0.34,1.14,
2012-09-23,10009.0,Zch_Stampfenbachstrasse,10.57,21.76,19.86,28.65,43.63,0.0,14.2,,0.36,1.53,
2012-09-24,13382.0,Zch_Stampfenbachstrasse,13.25,22.88,22.59,38.8,68.11,0.0,13.52,,0.32,1.35,
2012-09-25,15613.0,Zch_Stampfenbachstrasse,18.12,34.24,32.43,33.84,65.48,0.0,11.89,,0.33,1.85,
2012-09-26,16147.0,Zch_Stampfenbachstrasse,34.43,32.13,44.41,39.92,83.08,0.0,15.7,,0.38,2.03,
2012-09-27,16549.0,Zch_Stampfenbachstrasse,8.31,21.05,17.67,68.85,95.61,0.0,6.67,,0.26,1.63,
2012-09-28,17355.0,Zch_Stampfenbachstrasse,41.68,46.71,57.85,31.94,58.35,0.0,14.02,,0.45,2.76,
2012-09-29,13442.0,Zch_Stampfenbachstrasse,23.15,44.37,41.76,18.5,51.1,0.0,16.3,,0.49,2.58,
2012-09-30,10429.0,Zch_Stampfenbachstrasse,8.88,21.89,18.57,28.13,39.88,0.0,15.64,,0.37,2.52,
2012-10-01,14076.0,Zch_Stampfenbachstrasse,27.92,38.86,42.7,19.23,45.33,0.0,18.23,,0.44,2.41,
2012-10-02,14842.0,Zch_Stampfenbachstrasse,23.19,39.39,39.19,38.65,80.45,0.0,17.53,,0.42,2.79,
2012-10-03,15701.0,Zch_Stampfenbachstrasse,25.51,38.0,40.33,21.97,64.26,0.0,17.61,,0.41,2.74,
2012-10-04,15242.0,Zch_Stampfenbachstrasse,9.14,25.16,20.49,38.08,65.7,0.0,15.8,,0.3,2.4,
2012-10-05,15718.0,Zch_Stampfenbachstrasse,20.84,33.96,34.47,34.97,77.38,0.0,21.68,,0.39,2.35,
2012-10-06,13284.0,Zch_Stampfenbachstrasse,6.91,28.44,20.42,45.23,99.29,0.0,17.75,,0.38,2.67,
2012-10-07,9007.0,Zch_Stampfenbachstrasse,3.31,15.14,10.57,54.67,73.02,0.0,10.05,,0.31,2.15,
2012-10-08,12887.0,Zch_Stampfenbachstrasse,40.51,36.72,51.68,15.18,38.04,0.0,19.46,,0.43,3.4,
2012-10-09,13696.0,Zch_Stampfenbachstrasse,14.96,29.4,27.37,23.43,33.47,0.0,6.94,,0.32,2.1,
2012-10-10,14427.0,Zch_Stampfenbachstrasse,28.09,34.95,40.79,14.86,26.5,0.0,7.33,,0.4,2.12,
2012-10-11,12420.0,Zch_Stampfenbachstrasse,31.74,32.67,42.53,8.2,18.0,0.0,15.98,,0.42,2.44,
2012-10-12,14536.0,Zch_Stampfenbachstrasse,14.36,29.41,26.9,23.72,51.73,0.0,13.43,,0.33,2.37,
2012-10-13,11298.0,Zch_Stampfenbachstrasse,12.13,26.08,23.36,24.56,49.0,0.0,13.28,,0.35,3.11,
2012-10-14,9330.0,Zch_Stampfenbachstrasse,6.64,20.27,15.92,35.5,55.0,0.0,11.61,,0.32,3.28,
2012-10-15,13092.0,Zch_Stampfenbachstrasse,8.89,25.92,20.68,39.49,63.94,0.0,9.96,,0.3,2.8,
2012-10-16,13571.0,Zch_Stampfenbachstrasse,30.02,38.75,44.33,20.68,50.18,0.0,15.91,,0.4,3.67,
2012-10-17,14246.0,Zch_Stampfenbachstrasse,43.73,47.31,59.8,9.93,29.96,0.0,21.14,,0.52,4.49,
2012-10-18,14244.0,Zch_Stampfenbachstrasse,58.73,50.49,73.49,6.87,29.52,0.0,25.94,,0.61,4.33,
2012-10-19,15136.0,Zch_Stampfenbachstrasse,69.79,53.29,83.82,10.61,42.17,0.0,30.54,,0.67,3.68,
2012-10-20,11800.0,Zch_Stampfenbachstrasse,42.96,44.24,57.58,13.22,64.09,0.0,27.25,,0.68,3.36,
2012-10-21,10333.0,Zch_Stampfenbachstrasse,26.81,42.26,43.59,10.02,32.6,0.0,29.86,,0.61,4.21,
2012-10-22,13751.0,Zch_Stampfenbachstrasse,48.18,43.83,61.55,5.39,14.94,0.0,36.42,,0.66,3.24,
2012-10-23,15005.0,Zch_Stampfenbachstrasse,29.96,36.78,43.25,4.46,6.58,0.0,18.96,,0.46,2.66,
2012-10-24,15355.0,Zch_Stampfenbachstrasse,38.55,34.01,48.69,2.73,5.13,0.0,17.02,,0.47,2.79,
2012-10-25,16184.0,Zch_Stampfenbachstrasse,48.94,41.2,60.78,2.12,5.71,0.0,19.3,,0.51,2.82,
2012-10-26,16197.0,Zch_Stampfenbachstrasse,43.56,38.73,55.17,2.47,5.99,0.0,23.06,,0.48,2.91,
2012-10-27,11759.0,Zch_Stampfenbachstrasse,11.76,26.74,23.41,15.69,49.11,0.0,7.33,,0.36,3.06,
2012-10-28,8660.0,Zch_Stampfenbachstrasse,8.16,24.9,19.56,37.89,50.91,0.0,7.27,,0.28,3.82,
2012-10-29,13970.0,Zch_Stampfenbachstrasse,42.98,46.87,58.97,19.83,39.75,0.0,18.29,,0.42,5.06,
2012-10-30,15267.0,Zch_Stampfenbachstrasse,44.86,56.44,65.48,16.01,54.22,0.0,24.13,,0.48,5.21,
2012-10-31,15787.0,Zch_Stampfenbachstrasse,77.3,59.51,93.1,4.4,14.21,0.0,,,0.62,4.97,
2012-11-01,15853.0,Zch_Stampfenbachstrasse,35.64,46.05,52.65,23.59,70.53,0.0,,,0.48,4.72,
2012-11-02,16302.0,Zch_Stampfenbachstrasse,9.87,29.09,23.13,51.1,70.13,0.0,,,0.28,3.13,
2012-11-03,13008.0,Zch_Stampfenbachstrasse,6.39,25.86,18.65,40.88,71.41,0.0,10.92,,0.31,3.52,
2012-11-04,10451.0,Zch_Stampfenbachstrasse,6.99,23.78,18.04,43.79,68.74,0.0,9.01,,0.32,3.42,
2012-11-05,14289.0,Zch_Stampfenbachstrasse,5.64,19.08,14.49,55.58,74.67,0.0,7.08,,0.24,2.45,
2012-11-06,15073.0,Zch_Stampfenbachstrasse,32.36,41.74,47.77,29.49,59.34,0.0,11.37,,0.38,3.18,
2012-11-07,15358.0,Zch_Stampfenbachstrasse,39.77,45.49,55.67,16.24,44.48,0.0,19.73,,0.48,4.02,
2012-11-08,15869.0,Zch_Stampfenbachstrasse,98.31,57.96,109.12,3.22,12.69,0.0,,,0.72,4.94,
2012-11-09,16384.0,Zch_Stampfenbachstrasse,99.32,60.4,111.21,2.95,9.97,0.0,30.05,,0.7,3.83,
2012-11-10,13077.0,Zch_Stampfenbachstrasse,42.58,45.23,57.79,5.45,45.44,0.0,24.18,,0.63,1.87,
2012-11-11,10417.0,Zch_Stampfenbachstrasse,11.8,36.52,28.56,21.13,46.71,0.0,8.24,,0.4,1.01,
2012-11-12,14208.0,Zch_Stampfenbachstrasse,21.01,36.32,35.83,17.99,42.18,0.0,13.36,,0.37,0.97,
2012-11-13,15051.0,Zch_Stampfenbachstrasse,24.08,31.04,35.54,10.94,20.69,0.0,22.94,,0.37,1.15,
2012-11-14,15406.0,Zch_Stampfenbachstrasse,35.65,34.57,46.66,10.55,21.45,0.0,18.24,,0.39,1.53,
2012-11-15,15474.0,Zch_Stampfenbachstrasse,42.29,41.78,55.76,2.0,6.51,0.0,,,0.45,0.65,
2012-11-16,16160.0,Zch_Stampfenbachstrasse,34.94,44.5,51.28,1.89,9.36,0.0,,,0.41,0.51,
2012-11-17,12215.0,Zch_Stampfenbachstrasse,14.23,38.26,31.42,8.83,26.38,0.0,20.78,,0.36,0.79,
2012-11-18,9821.0,Zch_Stampfenbachstrasse,19.01,31.8,31.87,5.72,22.72,0.0,25.39,,0.42,1.26,
2012-11-19,14206.0,Zch_Stampfenbachstrasse,42.56,43.31,56.77,1.23,4.56,0.0,29.69,,0.48,0.64,
2012-11-20,14988.0,Zch_Stampfenbachstrasse,38.32,46.69,55.14,4.7,16.45,0.0,,,0.42,0.77,
2012-11-21,15260.0,Zch_Stampfenbachstrasse,49.23,47.11,64.1,1.79,7.94,0.0,31.44,,0.49,1.05,
2012-11-22,16179.0,Zch_Stampfenbachstrasse,77.42,47.04,86.67,3.18,21.55,0.0,32.81,,0.61,2.29,
2012-11-23,16415.0,Zch_Stampfenbachstrasse,39.08,47.39,56.11,3.66,20.28,0.0,33.08,,0.46,1.8,
2012-11-24,13609.0,Zch_Stampfenbachstrasse,41.11,47.91,58.02,4.2,22.97,0.0,29.66,,0.57,3.07,
2012-11-25,10972.0,Zch_Stampfenbachstrasse,13.49,37.12,30.23,23.19,63.79,0.0,22.06,,0.42,2.1,
2012-11-26,14450.0,Zch_Stampfenbachstrasse,59.96,45.95,72.1,12.61,67.93,0.0,20.57,,0.54,1.19,
2012-11-27,15459.0,Zch_Stampfenbachstrasse,12.07,40.41,30.81,30.86,66.62,0.0,8.15,,0.3,1.13,
2012-11-28,16250.0,Zch_Stampfenbachstrasse,26.21,45.82,44.98,10.39,24.45,0.0,7.43,,0.37,0.94,
2012-11-29,15959.0,Zch_Stampfenbachstrasse,43.7,48.02,60.15,7.86,33.39,0.0,8.37,,0.47,1.12,
2012-11-30,16761.0,Zch_Stampfenbachstrasse,37.43,41.91,51.93,6.15,28.35,0.0,16.93,,0.43,2.23,
2012-12-01,13168.0,Zch_Stampfenbachstrasse,14.08,32.45,28.26,12.24,20.08,0.0,18.03,,0.38,2.36,
2012-12-02,10193.0,Zch_Stampfenbachstrasse,4.3,21.12,14.49,36.02,55.36,0.0,14.81,,0.27,1.36,
2012-12-03,13963.0,Zch_Stampfenbachstrasse,12.43,35.16,28.35,40.17,60.43,0.0,11.07,,0.28,1.34,
2012-12-04,15388.0,Zch_Stampfenbachstrasse,3.83,20.07,13.57,53.76,65.01,0.0,5.07,,0.22,0.61,
2012-12-05,15725.0,Zch_Stampfenbachstrasse,9.24,32.86,24.59,43.61,60.16,0.0,6.69,,0.27,0.73,
2012-12-06,16092.0,Zch_Stampfenbachstrasse,8.27,31.0,22.84,36.13,58.76,0.0,10.25,,0.3,1.19,
2012-12-07,15193.0,Zch_Stampfenbachstrasse,42.2,56.06,63.15,15.06,31.96,0.0,16.5,,0.45,3.04,
2012-12-08,10677.0,Zch_Stampfenbachstrasse,12.73,41.79,32.06,20.38,37.07,0.0,15.38,,0.39,2.42,
2012-12-09,11278.0,Zch_Stampfenbachstrasse,7.41,30.32,21.8,41.71,66.75,0.0,15.08,,0.31,2.68,
2012-12-10,13607.0,Zch_Stampfenbachstrasse,5.28,24.46,17.02,45.62,68.94,0.0,8.53,,0.26,0.99,
2012-12-11,14818.0,Zch_Stampfenbachstrasse,7.81,29.99,21.95,27.35,45.03,0.0,14.04,,0.33,1.82,
2012-12-12,15938.0,Zch_Stampfenbachstrasse,52.61,56.77,71.86,7.84,21.88,0.0,30.81,,0.56,3.18,
2012-12-13,16399.0,Zch_Stampfenbachstrasse,97.41,79.37,119.61,1.88,5.98,0.0,49.54,,0.77,4.52,
2012-12-14,16788.0,Zch_Stampfenbachstrasse,81.46,80.96,107.65,3.23,12.61,0.0,39.92,,0.69,6.36,
2012-12-15,13404.0,Zch_Stampfenbachstrasse,27.03,54.52,50.18,17.3,75.05,0.0,17.83,,0.53,2.34,
2012-12-16,9434.0,Zch_Stampfenbachstrasse,3.24,21.87,14.04,53.21,72.53,0.0,6.86,,0.25,1.37,
2012-12-17,15472.0,Zch_Stampfenbachstrasse,6.32,25.47,18.38,48.57,63.25,0.0,6.58,,0.26,0.76,
2012-12-18,16221.0,Zch_Stampfenbachstrasse,20.09,44.36,39.3,31.56,69.59,0.0,5.47,,0.35,0.75,
2012-12-19,16792.0,Zch_Stampfenbachstrasse,40.2,53.0,59.95,12.37,30.34,0.0,16.32,,0.46,1.83,
2012-12-20,16204.0,Zch_Stampfenbachstrasse,46.21,54.53,65.56,10.43,30.83,0.0,19.59,,0.5,2.33,
2012-12-21,16755.0,Zch_Stampfenbachstrasse,20.46,42.28,38.51,24.87,51.57,0.0,13.23,,0.41,1.5,
2012-12-22,11591.0,Zch_Stampfenbachstrasse,9.7,32.42,24.73,21.27,39.74,0.0,13.33,,0.35,1.41,
2012-12-23,10353.0,Zch_Stampfenbachstrasse,4.31,19.51,13.66,38.38,57.3,0.0,9.39,,0.25,0.93,
2012-12-24,9882.0,Zch_Stampfenbachstrasse,29.29,43.48,46.22,10.72,19.92,0.0,26.29,,0.41,2.98,
2012-12-25,6751.0,Zch_Stampfenbachstrasse,9.02,21.76,18.61,42.13,65.1,0.0,13.3,,0.29,2.18,
2012-12-26,7474.0,Zch_Stampfenbachstrasse,0.72,6.84,4.15,62.11,68.74,0.0,5.85,,0.19,0.61,
2012-12-27,11147.0,Zch_Stampfenbachstrasse,2.82,12.86,8.98,58.74,73.31,0.0,4.25,,0.22,0.52,
2012-12-28,11379.0,Zch_Stampfenbachstrasse,4.87,23.86,16.38,47.86,72.8,0.0,9.39,,0.26,0.88,
2012-12-29,9676.0,Zch_Stampfenbachstrasse,34.27,49.88,53.56,11.21,33.15,0.0,18.55,,0.48,4.28,
2012-12-30,7586.0,Zch_Stampfenbachstrasse,1.35,13.03,7.9,59.25,73.41,0.0,8.84,,0.23,1.68,
2012-12-31,9793.0,Zch_Stampfenbachstrasse,17.28,38.58,34.03,30.85,63.8,0.0,22.55,,0.35,3.42,
2013-01-01,7281.0,Zch_Stampfenbachstrasse,17.62,26.17,27.81,42.9,71.71,0.0,63.49,,0.38,3.65,
2013-01-02,7721.0,Zch_Stampfenbachstrasse,19.19,38.45,35.49,35.96,64.32,0.0,14.74,,0.34,2.28,
2013-01-03,10339.0,Zch_Stampfenbachstrasse,24.29,48.89,45.04,17.22,46.04,0.0,19.06,,0.42,3.13,
2013-01-04,11005.0,Zch_Stampfenbachstrasse,23.52,50.82,45.43,12.02,26.61,0.0,21.03,,0.43,2.65,
2013-01-05,9800.0,Zch_Stampfenbachstrasse,8.04,28.16,21.17,26.2,49.61,0.0,15.45,,0.34,1.83,
2013-01-06,8068.0,Zch_Stampfenbachstrasse,2.99,17.07,11.33,35.47,46.79,0.0,13.63,,0.25,1.25,
2013-01-07,12446.0,Zch_Stampfenbachstrasse,17.99,30.36,30.3,20.81,32.12,0.0,16.93,,0.34,1.26,
2013-01-08,13141.0,Zch_Stampfenbachstrasse,31.3,34.78,43.28,13.36,28.97,0.0,30.43,,0.43,1.6,
2013-01-09,13343.0,Zch_Stampfenbachstrasse,47.39,42.93,60.44,1.92,4.32,0.0,35.52,,0.54,0.99,
2013-01-10,13767.0,Zch_Stampfenbachstrasse,40.04,42.73,54.44,5.4,20.13,0.0,24.67,,0.52,1.46,
2013-01-11,14509.0,Zch_Stampfenbachstrasse,27.37,41.57,43.68,12.16,29.31,0.0,12.67,,0.41,1.61,
2013-01-12,11321.0,Zch_Stampfenbachstrasse,8.29,31.18,22.95,33.24,56.37,0.0,19.16,,0.34,2.2,
2013-01-13,8592.0,Zch_Stampfenbachstrasse,10.52,30.45,24.36,19.94,32.01,0.0,23.63,,0.37,2.12,
2013-01-14,13267.0,Zch_Stampfenbachstrasse,21.38,33.7,34.76,9.52,21.25,0.0,29.69,,0.44,2.12,
2013-01-15,14052.0,Zch_Stampfenbachstrasse,25.65,37.44,40.14,19.13,55.03,0.0,19.7,,0.42,2.5,
2013-01-16,14195.0,Zch_Stampfenbachstrasse,16.23,35.16,31.4,29.79,54.26,0.0,17.47,,0.37,2.42,
2013-01-17,13534.0,Zch_Stampfenbachstrasse,22.0,43.51,40.39,9.73,28.67,0.0,28.5,,0.46,3.05,
2013-01-18,14733.0,Zch_Stampfenbachstrasse,58.56,58.36,77.47,5.68,16.84,0.0,36.31,,0.64,4.85,
2013-01-19,10278.0,Zch_Stampfenbachstrasse,21.47,48.93,42.8,5.42,13.08,0.0,39.52,,0.6,4.07,
2013-01-20,7897.0,Zch_Stampfenbachstrasse,19.15,46.5,39.67,4.92,13.49,0.0,47.97,,0.61,3.3,
2013-01-21,10940.0,Zch_Stampfenbachstrasse,26.25,44.51,44.32,11.13,24.43,0.0,21.64,,0.52,2.75,
2013-01-22,12505.0,Zch_Stampfenbachstrasse,33.17,55.03,55.37,15.23,45.83,0.0,16.68,,0.49,3.15,
2013-01-23,14041.0,Zch_Stampfenbachstrasse,83.47,70.35,103.7,3.91,16.19,0.0,35.51,,0.71,4.0,
2013-01-24,14351.0,Zch_Stampfenbachstrasse,41.67,61.01,65.32,10.02,25.19,0.0,29.44,,0.53,3.19,
2013-01-25,15479.0,Zch_Stampfenbachstrasse,33.01,53.56,54.47,12.64,30.33,0.0,46.84,,0.6,3.71,
2013-01-26,11805.0,Zch_Stampfenbachstrasse,15.66,45.83,36.52,16.58,43.24,0.0,50.47,,0.5,3.81,
2013-01-27,8700.0,Zch_Stampfenbachstrasse,10.26,42.47,30.43,35.21,63.07,0.0,34.4,,0.4,4.3,
2013-01-28,13251.0,Zch_Stampfenbachstrasse,24.89,52.44,47.38,24.49,58.94,0.0,15.45,,0.43,1.82,
2013-01-29,14260.0,Zch_Stampfenbachstrasse,4.1,23.85,15.76,54.66,73.67,0.0,15.15,,0.26,1.48,
2013-01-30,15109.0,Zch_Stampfenbachstrasse,3.25,15.28,10.59,51.15,76.46,0.0,8.76,,0.2,1.17,
2013-01-31,15332.0,Zch_Stampfenbachstrasse,8.56,20.94,17.81,60.41,74.48,0.0,11.26,,0.24,1.06,
2013-02-01,15737.0,Zch_Stampfenbachstrasse,7.25,26.03,19.43,46.97,67.25,0.0,7.94,,0.25,0.72,
2013-02-02,12012.0,Zch_Stampfenbachstrasse,4.68,20.67,14.56,50.0,71.01,0.0,6.92,,0.26,1.14,
2013-02-03,9057.0,Zch_Stampfenbachstrasse,2.58,15.84,10.35,56.52,65.22,0.0,13.77,,0.25,1.23,
2013-02-04,12594.0,Zch_Stampfenbachstrasse,4.91,20.96,14.9,52.75,67.15,0.0,6.37,,0.26,0.76,
2013-02-05,14642.0,Zch_Stampfenbachstrasse,5.3,20.19,14.81,62.52,80.03,0.0,,,0.23,0.7,
2013-02-06,14091.0,Zch_Stampfenbachstrasse,5.1,22.95,16.09,60.23,84.75,0.0,8.06,,0.25,0.76,
2013-02-07,14092.0,Zch_Stampfenbachstrasse,7.84,30.96,22.48,38.64,54.93,0.0,13.92,,0.31,1.35,
2013-02-08,14633.0,Zch_Stampfenbachstrasse,5.89,26.93,18.8,50.35,62.21,0.0,13.6,,0.29,1.29,
2013-02-09,10687.0,Zch_Stampfenbachstrasse,7.86,26.12,19.96,48.62,58.29,0.0,12.6,,0.29,2.29,
2013-02-10,8389.0,Zch_Stampfenbachstrasse,6.68,28.27,20.14,47.23,63.97,0.0,17.95,,0.33,2.95,
2013-02-11,12233.0,Zch_Stampfenbachstrasse,26.65,55.64,50.47,21.79,43.25,0.0,27.63,,0.48,3.15,
2013-02-12,12187.0,Zch_Stampfenbachstrasse,29.3,55.32,52.42,17.26,34.9,0.0,43.02,,0.52,3.1,
2013-02-13,13525.0,Zch_Stampfenbachstrasse,20.84,45.59,40.55,34.34,57.43,0.0,41.63,,0.49,4.51,
2013-02-14,14653.0,Zch_Stampfenbachstrasse,36.26,65.96,63.56,21.7,43.35,0.0,56.12,,0.61,5.75,
2013-02-15,14057.0,Zch_Stampfenbachstrasse,18.73,52.76,42.61,26.45,57.2,0.0,27.49,,0.46,2.34,
2013-02-16,11045.0,Zch_Stampfenbachstrasse,15.43,48.33,37.65,22.33,48.7,0.0,21.89,,0.43,3.57,
2013-02-17,8321.0,Zch_Stampfenbachstrasse,8.78,33.05,24.32,33.62,56.78,0.0,26.59,,0.39,3.07,
2013-02-18,12974.0,Zch_Stampfenbachstrasse,19.99,41.79,37.88,31.19,58.84,0.0,29.71,,0.46,2.83,
2013-02-19,13526.0,Zch_Stampfenbachstrasse,27.02,65.0,55.65,28.18,75.67,0.0,36.7,,0.51,4.2,
2013-02-20,13349.0,Zch_Stampfenbachstrasse,16.73,35.98,32.23,40.14,62.71,0.0,22.11,,0.39,2.54,
2013-02-21,13928.0,Zch_Stampfenbachstrasse,12.79,28.23,25.01,49.95,58.99,0.0,17.5,,0.33,2.34,
2013-02-22,15032.0,Zch_Stampfenbachstrasse,12.06,28.78,24.72,53.8,65.29,0.0,28.51,,0.4,2.82,
2013-02-23,11822.0,Zch_Stampfenbachstrasse,9.13,31.18,23.63,52.74,62.57,0.0,50.55,,0.53,4.37,
2013-02-24,8727.0,Zch_Stampfenbachstrasse,7.73,32.7,23.29,49.2,64.22,0.0,38.92,,0.53,4.32,
2013-02-25,13678.0,Zch_Stampfenbachstrasse,31.22,62.26,57.59,35.51,74.06,0.0,54.89,,0.68,4.94,
